AAindex	Loop	Family	Sequence_name	Value
TAKK010101	2	14	GUR_GYMSY	17.0
TAKK010101	2	14	GUR_GYMSY	17.0
VINM940101	2	14	GUR_GYMSY	0.93
WARP780101	2	14	GUR_GYMSY	7.79
WOLR790101	2	14	GUR_GYMSY	0.54
ZIMJ680101	2	14	GUR_GYMSY	2.7
Sequence_size	3	14	GUR_GYMSY	1.0
BHAR880101	3	14	GUR_GYMSY	0.35
CASG920101	3	14	GUR_GYMSY	1.9
CHAM830107	3	14	GUR_GYMSY	0.0
CHOP780201	3	14	GUR_GYMSY	0.7
CHOP780202	3	14	GUR_GYMSY	1.19
CHOP780203	3	14	GUR_GYMSY	0.96
CIDH920105	3	14	GUR_GYMSY	0.77
DAYM780201	3	14	GUR_GYMSY	20.0
EISD860102	3	14	GUR_GYMSY	0.17
FASG760101	3	14	GUR_GYMSY	121.15
FAUJ880111	3	14	GUR_GYMSY	0.0
FAUJ880111	3	14	GUR_GYMSY	0.0
FAUJ880112	3	14	GUR_GYMSY	0.0
GOLD730101	3	14	GUR_GYMSY	1.0
GRAR740102	3	14	GUR_GYMSY	5.5
JANJ780101	3	14	GUR_GYMSY	15.5
JANJ780102	3	14	GUR_GYMSY	74.0
JANJ780103	3	14	GUR_GYMSY	5.0
JOND750101	3	14	GUR_GYMSY	1.52
JOND920102	3	14	GUR_GYMSY	44.0
KLEP840101	3	14	GUR_GYMSY	0.0
KRIW790101	3	14	GUR_GYMSY	1.73
KRIW790102	3	14	GUR_GYMSY	0.11
KYTJ820101	3	14	GUR_GYMSY	2.5
MITS020101	3	14	GUR_GYMSY	0.0
PONP930101	3	14	GUR_GYMSY	2.1
RACS820114	3	14	GUR_GYMSY	30.57
RADA880108	3	14	GUR_GYMSY	1.36
TAKK010101	3	14	GUR_GYMSY	3.0
TAKK010101	3	14	GUR_GYMSY	3.0
VINM940101	3	14	GUR_GYMSY	0.91
WARP780101	3	14	GUR_GYMSY	8.89
WOLR790101	3	14	GUR_GYMSY	0.59
ZIMJ680101	3	14	GUR_GYMSY	1.48
Sequence_size	4	14	GUR_GYMSY	5.0
BHAR880101	4	14	GUR_GYMSY	0.5
CASG920101	4	14	GUR_GYMSY	-1.0
CHAM830107	4	14	GUR_GYMSY	0.0
CHOP780201	4	14	GUR_GYMSY	1.21
CHOP780202	4	14	GUR_GYMSY	0.55
CHOP780203	4	14	GUR_GYMSY	0.95
CIDH920105	4	14	GUR_GYMSY	-0.09
DAYM780201	4	14	GUR_GYMSY	56.0
EISD860102	4	14	GUR_GYMSY	1.0
FASG760101	4	14	GUR_GYMSY	131.17
FAUJ880111	4	14	GUR_GYMSY	0.0
FAUJ880111	4	14	GUR_GYMSY	0.0
FAUJ880112	4	14	GUR_GYMSY	0.0
GOLD730101	4	14	GUR_GYMSY	1.0
GRAR740102	4	14	GUR_GYMSY	8.0
JANJ780101	4	14	GUR_GYMSY	51.5
JANJ780102	4	14	GUR_GYMSY	25.0
JANJ780103	4	14	GUR_GYMSY	45.0
JOND750101	4	14	GUR_GYMSY	1.52
JOND920102	4	14	GUR_GYMSY	58.0
KLEP840101	4	14	GUR_GYMSY	0.0
KRIW790101	4	14	GUR_GYMSY	6.17
KRIW790102	4	14	GUR_GYMSY	0.37
KYTJ820101	4	14	GUR_GYMSY	-1.6
MITS020101	4	14	GUR_GYMSY	0.0
PONP930101	4	14	GUR_GYMSY	-0.79
RACS820114	4	14	GUR_GYMSY	18.19
RADA880108	4	14	GUR_GYMSY	0.0
TAKK010101	4	14	GUR_GYMSY	4.4
TAKK010101	4	14	GUR_GYMSY	4.4
VINM940101	4	14	GUR_GYMSY	1.05
WARP780101	4	14	GUR_GYMSY	7.79
WOLR790101	4	14	GUR_GYMSY	0.54
ZIMJ680101	4	14	GUR_GYMSY	1.48
Sequence_size	5	14	GUR_GYMSY	11.0
BHAR880101	5	14	GUR_GYMSY	0.39
CASG920101	5	14	GUR_GYMSY	0.4
CHAM830107	5	14	GUR_GYMSY	0.0
CHOP780201	5	14	GUR_GYMSY	1.06
CHOP780202	5	14	GUR_GYMSY	0.89
CHOP780203	5	14	GUR_GYMSY	0.96
CIDH920105	5	14	GUR_GYMSY	0.26
DAYM780201	5	14	GUR_GYMSY	56.0
EISD860102	5	14	GUR_GYMSY	1.6
FASG760101	5	14	GUR_GYMSY	146.19
FAUJ880111	5	14	GUR_GYMSY	0.0
FAUJ880111	5	14	GUR_GYMSY	0.0
FAUJ880112	5	14	GUR_GYMSY	0.0
GOLD730101	5	14	GUR_GYMSY	1.5
GRAR740102	5	14	GUR_GYMSY	10.4
JANJ780101	5	14	GUR_GYMSY	50.7
JANJ780102	5	14	GUR_GYMSY	34.0
JANJ780103	5	14	GUR_GYMSY	34.0
JOND750101	5	14	GUR_GYMSY	1.64
JOND920102	5	14	GUR_GYMSY	72.0
KLEP840101	5	14	GUR_GYMSY	0.0
KRIW790101	5	14	GUR_GYMSY	5.66
KRIW790102	5	14	GUR_GYMSY	0.23
KYTJ820101	5	14	GUR_GYMSY	-3.2
MITS020101	5	14	GUR_GYMSY	1.45
PONP930101	5	14	GUR_GYMSY	0.22
RACS820114	5	14	GUR_GYMSY	19.78
RADA880108	5	14	GUR_GYMSY	0.49
TAKK010101	5	14	GUR_GYMSY	10.5
TAKK010101	5	14	GUR_GYMSY	10.5
VINM940101	5	14	GUR_GYMSY	0.95
WARP780101	5	14	GUR_GYMSY	7.49
WOLR790101	5	14	GUR_GYMSY	-0.8
ZIMJ680101	5	14	GUR_GYMSY	1.48
