AAindex	Loop	Family	Sequence_name	Value
JANJ780102	1	29	L0CJK2_9ABAC/1-53	51.0
JANJ780103	1	29	L0CJK2_9ABAC/1-53	15.0
JOND750101	1	29	L0CJK2_9ABAC/1-53	0.87
JOND920102	1	29	L0CJK2_9ABAC/1-53	98.0
KLEP840101	1	29	L0CJK2_9ABAC/1-53	0.0
KRIW790101	1	29	L0CJK2_9ABAC/1-53	4.32
KRIW790102	1	29	L0CJK2_9ABAC/1-53	0.28
KYTJ820101	1	29	L0CJK2_9ABAC/1-53	1.8
MITS020101	1	29	L0CJK2_9ABAC/1-53	0.0
PONP930101	1	29	L0CJK2_9ABAC/1-53	0.85
RACS820114	1	29	L0CJK2_9ABAC/1-53	21.09
RADA880108	1	29	L0CJK2_9ABAC/1-53	-0.06
TAKK010101	1	29	L0CJK2_9ABAC/1-53	6.9
TAKK010101	1	29	L0CJK2_9ABAC/1-53	6.9
VINM940101	1	29	L0CJK2_9ABAC/1-53	0.98
WARP780101	1	29	L0CJK2_9ABAC/1-53	8.88
WOLR790101	1	29	L0CJK2_9ABAC/1-53	1.12
ZIMJ680101	1	29	L0CJK2_9ABAC/1-53	0.83
Sequence_size	1	29	A0A097PV01_NPVAC/1-53	7.0
BHAR880101	1	29	A0A097PV01_NPVAC/1-53	0.39
CASG920101	1	29	A0A097PV01_NPVAC/1-53	0.2
CHAM830107	1	29	A0A097PV01_NPVAC/1-53	0.0
CHOP780201	1	29	A0A097PV01_NPVAC/1-53	1.06
CHOP780202	1	29	A0A097PV01_NPVAC/1-53	0.83
CHOP780203	1	29	A0A097PV01_NPVAC/1-53	0.95
CIDH920105	1	29	A0A097PV01_NPVAC/1-53	0.02
DAYM780201	1	29	A0A097PV01_NPVAC/1-53	97.0
EISD860102	1	29	A0A097PV01_NPVAC/1-53	0.17
FASG760101	1	29	A0A097PV01_NPVAC/1-53	117.15
FAUJ880111	1	29	A0A097PV01_NPVAC/1-53	0.0
FAUJ880111	1	29	A0A097PV01_NPVAC/1-53	0.0
FAUJ880112	1	29	A0A097PV01_NPVAC/1-53	0.0
GOLD730101	1	29	A0A097PV01_NPVAC/1-53	0.75
GRAR740102	1	29	A0A097PV01_NPVAC/1-53	8.1
JANJ780101	1	29	A0A097PV01_NPVAC/1-53	27.8
JANJ780102	1	29	A0A097PV01_NPVAC/1-53	51.0
JANJ780103	1	29	A0A097PV01_NPVAC/1-53	15.0
JOND750101	1	29	A0A097PV01_NPVAC/1-53	0.87
JOND920102	1	29	A0A097PV01_NPVAC/1-53	98.0
KLEP840101	1	29	A0A097PV01_NPVAC/1-53	0.0
KRIW790101	1	29	A0A097PV01_NPVAC/1-53	4.32
KRIW790102	1	29	A0A097PV01_NPVAC/1-53	0.28
KYTJ820101	1	29	A0A097PV01_NPVAC/1-53	1.8
MITS020101	1	29	A0A097PV01_NPVAC/1-53	0.0
PONP930101	1	29	A0A097PV01_NPVAC/1-53	0.85
RACS820114	1	29	A0A097PV01_NPVAC/1-53	21.09
RADA880108	1	29	A0A097PV01_NPVAC/1-53	-0.06
TAKK010101	1	29	A0A097PV01_NPVAC/1-53	6.9
TAKK010101	1	29	A0A097PV01_NPVAC/1-53	6.9
VINM940101	1	29	A0A097PV01_NPVAC/1-53	0.98
WARP780101	1	29	A0A097PV01_NPVAC/1-53	8.88
WOLR790101	1	29	A0A097PV01_NPVAC/1-53	1.12
ZIMJ680101	1	29	A0A097PV01_NPVAC/1-53	0.83
Sequence_size	1	29	H6UPN5_9ABAC/1-53	7.0
BHAR880101	1	29	H6UPN5_9ABAC/1-53	0.39
CASG920101	1	29	H6UPN5_9ABAC/1-53	0.2
CHAM830107	1	29	H6UPN5_9ABAC/1-53	0.0
CHOP780201	1	29	H6UPN5_9ABAC/1-53	1.06
CHOP780202	1	29	H6UPN5_9ABAC/1-53	0.83
CHOP780203	1	29	H6UPN5_9ABAC/1-53	0.95
CIDH920105	1	29	H6UPN5_9ABAC/1-53	0.02
DAYM780201	1	29	H6UPN5_9ABAC/1-53	97.0
EISD860102	1	29	H6UPN5_9ABAC/1-53	0.17
FASG760101	1	29	H6UPN5_9ABAC/1-53	117.15
FAUJ880111	1	29	H6UPN5_9ABAC/1-53	0.0
FAUJ880111	1	29	H6UPN5_9ABAC/1-53	0.0
FAUJ880112	1	29	H6UPN5_9ABAC/1-53	0.0
GOLD730101	1	29	H6UPN5_9ABAC/1-53	0.75
GRAR740102	1	29	H6UPN5_9ABAC/1-53	8.1
JANJ780101	1	29	H6UPN5_9ABAC/1-53	27.8
JANJ780102	1	29	H6UPN5_9ABAC/1-53	51.0
JANJ780103	1	29	H6UPN5_9ABAC/1-53	15.0
JOND750101	1	29	H6UPN5_9ABAC/1-53	0.87
JOND920102	1	29	H6UPN5_9ABAC/1-53	98.0
KLEP840101	1	29	H6UPN5_9ABAC/1-53	0.0
KRIW790101	1	29	H6UPN5_9ABAC/1-53	4.32
KRIW790102	1	29	H6UPN5_9ABAC/1-53	0.28
KYTJ820101	1	29	H6UPN5_9ABAC/1-53	1.8
MITS020101	1	29	H6UPN5_9ABAC/1-53	0.0
PONP930101	1	29	H6UPN5_9ABAC/1-53	0.85
RACS820114	1	29	H6UPN5_9ABAC/1-53	21.09
RADA880108	1	29	H6UPN5_9ABAC/1-53	-0.06
TAKK010101	1	29	H6UPN5_9ABAC/1-53	6.9
TAKK010101	1	29	H6UPN5_9ABAC/1-53	6.9
VINM940101	1	29	H6UPN5_9ABAC/1-53	0.98
WARP780101	1	29	H6UPN5_9ABAC/1-53	8.88
WOLR790101	1	29	H6UPN5_9ABAC/1-53	1.12
ZIMJ680101	1	29	H6UPN5_9ABAC/1-53	0.83
Sequence_size	1	29	V9LSX2_9ABAC/1-53	7.0
BHAR880101	1	29	V9LSX2_9ABAC/1-53	0.36
CASG920101	1	29	V9LSX2_9ABAC/1-53	0.2
CHAM830107	1	29	V9LSX2_9ABAC/1-53	0.0
CHOP780201	1	29	V9LSX2_9ABAC/1-53	1.06
CHOP780202	1	29	V9LSX2_9ABAC/1-53	0.83
CHOP780203	1	29	V9LSX2_9ABAC/1-53	0.74
CIDH920105	1	29	V9LSX2_9ABAC/1-53	0.02
DAYM780201	1	29	V9LSX2_9ABAC/1-53	97.0
EISD860102	1	29	V9LSX2_9ABAC/1-53	0.0
FASG760101	1	29	V9LSX2_9ABAC/1-53	89.09
FAUJ880111	1	29	V9LSX2_9ABAC/1-53	0.0
FAUJ880111	1	29	V9LSX2_9ABAC/1-53	0.0
FAUJ880112	1	29	V9LSX2_9ABAC/1-53	0.0
GOLD730101	1	29	V9LSX2_9ABAC/1-53	0.75
GRAR740102	1	29	V9LSX2_9ABAC/1-53	8.1
JANJ780101	1	29	V9LSX2_9ABAC/1-53	27.8
JANJ780102	1	29	V9LSX2_9ABAC/1-53	51.0
JANJ780103	1	29	V9LSX2_9ABAC/1-53	15.0
JOND750101	1	29	V9LSX2_9ABAC/1-53	0.87
JOND920102	1	29	V9LSX2_9ABAC/1-53	100.0
KLEP840101	1	29	V9LSX2_9ABAC/1-53	0.0
KRIW790101	1	29	V9LSX2_9ABAC/1-53	4.32
KRIW790102	1	29	V9LSX2_9ABAC/1-53	0.28
KYTJ820101	1	29	V9LSX2_9ABAC/1-53	1.8
MITS020101	1	29	V9LSX2_9ABAC/1-53	0.0
PONP930101	1	29	V9LSX2_9ABAC/1-53	0.85
RACS820114	1	29	V9LSX2_9ABAC/1-53	21.09
RADA880108	1	29	V9LSX2_9ABAC/1-53	-0.06
TAKK010101	1	29	V9LSX2_9ABAC/1-53	9.8
TAKK010101	1	29	V9LSX2_9ABAC/1-53	9.8
VINM940101	1	29	V9LSX2_9ABAC/1-53	0.98
WARP780101	1	29	V9LSX2_9ABAC/1-53	8.89
WOLR790101	1	29	V9LSX2_9ABAC/1-53	1.12
ZIMJ680101	1	29	V9LSX2_9ABAC/1-53	0.83
Sequence_size	1	29	K9RZH5_NPVAP/1-53	7.0
BHAR880101	1	29	K9RZH5_NPVAP/1-53	0.39
CASG920101	1	29	K9RZH5_NPVAP/1-53	0.2
CHAM830107	1	29	K9RZH5_NPVAP/1-53	0.0
CHOP780201	1	29	K9RZH5_NPVAP/1-53	1.06
CHOP780202	1	29	K9RZH5_NPVAP/1-53	0.83
CHOP780203	1	29	K9RZH5_NPVAP/1-53	0.95
CIDH920105	1	29	K9RZH5_NPVAP/1-53	0.02
DAYM780201	1	29	K9RZH5_NPVAP/1-53	97.0
EISD860102	1	29	K9RZH5_NPVAP/1-53	0.17
FASG760101	1	29	K9RZH5_NPVAP/1-53	117.15
FAUJ880111	1	29	K9RZH5_NPVAP/1-53	0.0
FAUJ880111	1	29	K9RZH5_NPVAP/1-53	0.0
FAUJ880112	1	29	K9RZH5_NPVAP/1-53	0.0
GOLD730101	1	29	K9RZH5_NPVAP/1-53	0.75
GRAR740102	1	29	K9RZH5_NPVAP/1-53	8.1
JANJ780101	1	29	K9RZH5_NPVAP/1-53	27.8
JANJ780102	1	29	K9RZH5_NPVAP/1-53	51.0
JANJ780103	1	29	K9RZH5_NPVAP/1-53	15.0
JOND750101	1	29	K9RZH5_NPVAP/1-53	0.87
JOND920102	1	29	K9RZH5_NPVAP/1-53	98.0
KLEP840101	1	29	K9RZH5_NPVAP/1-53	0.0
KRIW790101	1	29	K9RZH5_NPVAP/1-53	4.32
KRIW790102	1	29	K9RZH5_NPVAP/1-53	0.28
KYTJ820101	1	29	K9RZH5_NPVAP/1-53	1.8
MITS020101	1	29	K9RZH5_NPVAP/1-53	0.0
PONP930101	1	29	K9RZH5_NPVAP/1-53	0.85
RACS820114	1	29	K9RZH5_NPVAP/1-53	21.09
RADA880108	1	29	K9RZH5_NPVAP/1-53	-0.06
TAKK010101	1	29	K9RZH5_NPVAP/1-53	6.9
TAKK010101	1	29	K9RZH5_NPVAP/1-53	6.9
VINM940101	1	29	K9RZH5_NPVAP/1-53	0.98
WARP780101	1	29	K9RZH5_NPVAP/1-53	8.88
WOLR790101	1	29	K9RZH5_NPVAP/1-53	1.12
ZIMJ680101	1	29	K9RZH5_NPVAP/1-53	0.83
Sequence_size	1	29	K9RY59_NPVAP/1-63	7.0
BHAR880101	1	29	K9RY59_NPVAP/1-63	0.5
CASG920101	1	29	K9RY59_NPVAP/1-63	-0.5
CHAM830107	1	29	K9RY59_NPVAP/1-63	1.0
CHOP780201	1	29	K9RY59_NPVAP/1-63	0.83
CHOP780202	1	29	K9RY59_NPVAP/1-63	0.89
CHOP780203	1	29	K9RY59_NPVAP/1-63	1.01
CIDH920105	1	29	K9RY59_NPVAP/1-63	-0.77
DAYM780201	1	29	K9RY59_NPVAP/1-63	97.0
EISD860102	1	29	K9RY59_NPVAP/1-63	1.5
FASG760101	1	29	K9RY59_NPVAP/1-63	132.12
FAUJ880111	1	29	K9RY59_NPVAP/1-63	0.0
FAUJ880111	1	29	K9RY59_NPVAP/1-63	0.0
FAUJ880112	1	29	K9RY59_NPVAP/1-63	0.0
GOLD730101	1	29	K9RY59_NPVAP/1-63	0.45
GRAR740102	1	29	K9RY59_NPVAP/1-63	10.5
JANJ780101	1	29	K9RY59_NPVAP/1-63	60.1
JANJ780102	1	29	K9RY59_NPVAP/1-63	22.0
JANJ780103	1	29	K9RY59_NPVAP/1-63	49.0
JOND750101	1	29	K9RY59_NPVAP/1-63	0.66
JOND920102	1	29	K9RY59_NPVAP/1-63	83.0
KLEP840101	1	29	K9RY59_NPVAP/1-63	0.0
KRIW790101	1	29	K9RY59_NPVAP/1-63	6.09
KRIW790102	1	29	K9RY59_NPVAP/1-63	0.31
KYTJ820101	1	29	K9RY59_NPVAP/1-63	-3.5
MITS020101	1	29	K9RY59_NPVAP/1-63	0.0
PONP930101	1	29	K9RY59_NPVAP/1-63	-0.08
RACS820114	1	29	K9RY59_NPVAP/1-63	19.78
RADA880108	1	29	K9RY59_NPVAP/1-63	-0.48
TAKK010101	1	29	K9RY59_NPVAP/1-63	4.4
TAKK010101	1	29	K9RY59_NPVAP/1-63	4.4
VINM940101	1	29	K9RY59_NPVAP/1-63	1.03
WARP780101	1	29	K9RY59_NPVAP/1-63	6.18
WOLR790101	1	29	K9RY59_NPVAP/1-63	-0.83
ZIMJ680101	1	29	K9RY59_NPVAP/1-63	0.64
Sequence_size	1	29	A0A140HQU0_NPVLD/1-53	7.0
BHAR880101	1	29	A0A140HQU0_NPVLD/1-53	0.46
CASG920101	1	29	A0A140HQU0_NPVLD/1-53	-0.4
CHAM830107	1	29	A0A140HQU0_NPVLD/1-53	0.0
CHOP780201	1	29	A0A140HQU0_NPVLD/1-53	0.83
CHOP780202	1	29	A0A140HQU0_NPVLD/1-53	0.93
CHOP780203	1	29	A0A140HQU0_NPVLD/1-53	1.01
CIDH920105	1	29	A0A140HQU0_NPVLD/1-53	-0.77
DAYM780201	1	29	A0A140HQU0_NPVLD/1-53	97.0
EISD860102	1	29	A0A140HQU0_NPVLD/1-53	1.5
FASG760101	1	29	A0A140HQU0_NPVLD/1-53	121.15
FAUJ880111	1	29	A0A140HQU0_NPVLD/1-53	0.0
FAUJ880111	1	29	A0A140HQU0_NPVLD/1-53	0.0
FAUJ880112	1	29	A0A140HQU0_NPVLD/1-53	0.0
GOLD730101	1	29	A0A140HQU0_NPVLD/1-53	0.45
GRAR740102	1	29	A0A140HQU0_NPVLD/1-53	9.0
JANJ780101	1	29	A0A140HQU0_NPVLD/1-53	45.0
JANJ780102	1	29	A0A140HQU0_NPVLD/1-53	30.0
JANJ780103	1	29	A0A140HQU0_NPVLD/1-53	32.0
JOND750101	1	29	A0A140HQU0_NPVLD/1-53	0.1
JOND920102	1	29	A0A140HQU0_NPVLD/1-53	86.0
KLEP840101	1	29	A0A140HQU0_NPVLD/1-53	0.0
KRIW790101	1	29	A0A140HQU0_NPVLD/1-53	6.04
KRIW790102	1	29	A0A140HQU0_NPVLD/1-53	0.28
KYTJ820101	1	29	A0A140HQU0_NPVLD/1-53	-0.7
MITS020101	1	29	A0A140HQU0_NPVLD/1-53	0.0
PONP930101	1	29	A0A140HQU0_NPVLD/1-53	-0.08
RACS820114	1	29	A0A140HQU0_NPVLD/1-53	21.09
RADA880108	1	29	A0A140HQU0_NPVLD/1-53	-0.41
TAKK010101	1	29	A0A140HQU0_NPVLD/1-53	4.9
TAKK010101	1	29	A0A140HQU0_NPVLD/1-53	4.9
VINM940101	1	29	A0A140HQU0_NPVLD/1-53	1.01
WARP780101	1	29	A0A140HQU0_NPVLD/1-53	7.0
WOLR790101	1	29	A0A140HQU0_NPVLD/1-53	-0.02
ZIMJ680101	1	29	A0A140HQU0_NPVLD/1-53	0.54
Sequence_size	1	29	I3XMB5_NPVMB/1-50	7.0
BHAR880101	1	29	I3XMB5_NPVMB/1-50	0.46
CASG920101	1	29	I3XMB5_NPVMB/1-50	-0.4
CHAM830107	1	29	I3XMB5_NPVMB/1-50	0.0
CHOP780201	1	29	I3XMB5_NPVMB/1-50	0.83
CHOP780202	1	29	I3XMB5_NPVMB/1-50	0.93
CHOP780203	1	29	I3XMB5_NPVMB/1-50	0.98
CIDH920105	1	29	I3XMB5_NPVMB/1-50	-0.77
DAYM780201	1	29	I3XMB5_NPVMB/1-50	97.0
EISD860102	1	29	I3XMB5_NPVMB/1-50	1.5
FASG760101	1	29	I3XMB5_NPVMB/1-50	121.15
FAUJ880111	1	29	I3XMB5_NPVMB/1-50	0.0
FAUJ880111	1	29	I3XMB5_NPVMB/1-50	0.0
FAUJ880112	1	29	I3XMB5_NPVMB/1-50	0.0
GOLD730101	1	29	I3XMB5_NPVMB/1-50	0.45
GRAR740102	1	29	I3XMB5_NPVMB/1-50	9.0
JANJ780101	1	29	I3XMB5_NPVMB/1-50	45.0
JANJ780102	1	29	I3XMB5_NPVMB/1-50	30.0
JANJ780103	1	29	I3XMB5_NPVMB/1-50	32.0
JOND750101	1	29	I3XMB5_NPVMB/1-50	0.1
JOND920102	1	29	I3XMB5_NPVMB/1-50	83.0
KLEP840101	1	29	I3XMB5_NPVMB/1-50	0.0
KRIW790101	1	29	I3XMB5_NPVMB/1-50	6.09
KRIW790102	1	29	I3XMB5_NPVMB/1-50	0.28
KYTJ820101	1	29	I3XMB5_NPVMB/1-50	-0.7
MITS020101	1	29	I3XMB5_NPVMB/1-50	0.0
PONP930101	1	29	I3XMB5_NPVMB/1-50	-0.08
RACS820114	1	29	I3XMB5_NPVMB/1-50	21.09
RADA880108	1	29	I3XMB5_NPVMB/1-50	-0.41
TAKK010101	1	29	I3XMB5_NPVMB/1-50	4.4
TAKK010101	1	29	I3XMB5_NPVMB/1-50	4.4
VINM940101	1	29	I3XMB5_NPVMB/1-50	1.01
WARP780101	1	29	I3XMB5_NPVMB/1-50	7.0
WOLR790101	1	29	I3XMB5_NPVMB/1-50	-0.02
ZIMJ680101	1	29	I3XMB5_NPVMB/1-50	0.54
Sequence_size	1	29	J7HEH8_NPVMB/1-50	7.0
BHAR880101	1	29	J7HEH8_NPVMB/1-50	0.46
CASG920101	1	29	J7HEH8_NPVMB/1-50	-0.4
CHAM830107	1	29	J7HEH8_NPVMB/1-50	0.0
CHOP780201	1	29	J7HEH8_NPVMB/1-50	0.83
CHOP780202	1	29	J7HEH8_NPVMB/1-50	0.93
CHOP780203	1	29	J7HEH8_NPVMB/1-50	0.98
CIDH920105	1	29	J7HEH8_NPVMB/1-50	-0.77
DAYM780201	1	29	J7HEH8_NPVMB/1-50	97.0
EISD860102	1	29	J7HEH8_NPVMB/1-50	1.5
FASG760101	1	29	J7HEH8_NPVMB/1-50	121.15
FAUJ880111	1	29	J7HEH8_NPVMB/1-50	0.0
FAUJ880111	1	29	J7HEH8_NPVMB/1-50	0.0
FAUJ880112	1	29	J7HEH8_NPVMB/1-50	0.0
GOLD730101	1	29	J7HEH8_NPVMB/1-50	0.45
GRAR740102	1	29	J7HEH8_NPVMB/1-50	9.0
JANJ780101	1	29	J7HEH8_NPVMB/1-50	45.0
JANJ780102	1	29	J7HEH8_NPVMB/1-50	30.0
JANJ780103	1	29	J7HEH8_NPVMB/1-50	32.0
JOND750101	1	29	J7HEH8_NPVMB/1-50	0.1
JOND920102	1	29	J7HEH8_NPVMB/1-50	83.0
KLEP840101	1	29	J7HEH8_NPVMB/1-50	0.0
KRIW790101	1	29	J7HEH8_NPVMB/1-50	6.09
KRIW790102	1	29	J7HEH8_NPVMB/1-50	0.28
KYTJ820101	1	29	J7HEH8_NPVMB/1-50	-0.7
MITS020101	1	29	J7HEH8_NPVMB/1-50	0.0
PONP930101	1	29	J7HEH8_NPVMB/1-50	-0.08
RACS820114	1	29	J7HEH8_NPVMB/1-50	21.09
RADA880108	1	29	J7HEH8_NPVMB/1-50	-0.41
TAKK010101	1	29	J7HEH8_NPVMB/1-50	4.4
TAKK010101	1	29	J7HEH8_NPVMB/1-50	4.4
VINM940101	1	29	J7HEH8_NPVMB/1-50	1.01
WARP780101	1	29	J7HEH8_NPVMB/1-50	7.0
WOLR790101	1	29	J7HEH8_NPVMB/1-50	-0.02
ZIMJ680101	1	29	J7HEH8_NPVMB/1-50	0.54
Sequence_size	1	29	R4ZGI6_9POXV/1-51	7.0
BHAR880101	1	29	R4ZGI6_9POXV/1-51	0.46
CASG920101	1	29	R4ZGI6_9POXV/1-51	-0.4
CHAM830107	1	29	R4ZGI6_9POXV/1-51	0.0
CHOP780201	1	29	R4ZGI6_9POXV/1-51	0.83
CHOP780202	1	29	R4ZGI6_9POXV/1-51	0.93
CHOP780203	1	29	R4ZGI6_9POXV/1-51	0.98
CIDH920105	1	29	R4ZGI6_9POXV/1-51	-0.77
DAYM780201	1	29	R4ZGI6_9POXV/1-51	97.0
EISD860102	1	29	R4ZGI6_9POXV/1-51	1.5
FASG760101	1	29	R4ZGI6_9POXV/1-51	121.15
FAUJ880111	1	29	R4ZGI6_9POXV/1-51	0.0
FAUJ880111	1	29	R4ZGI6_9POXV/1-51	0.0
