AAindex	Loop	Family	Sequence_name	Value
Sequence_size	1	24	A0A0A7HIA5_9ROSI/1-332	7.0
BHAR880101	1	24	A0A0A7HIA5_9ROSI/1-332	0.47
CASG920101	1	24	A0A0A7HIA5_9ROSI/1-332	-0.7
CHAM830107	1	24	A0A0A7HIA5_9ROSI/1-332	0.0
CHOP780201	1	24	A0A0A7HIA5_9ROSI/1-332	1.08
CHOP780202	1	24	A0A0A7HIA5_9ROSI/1-332	0.93
CHOP780203	1	24	A0A0A7HIA5_9ROSI/1-332	1.01
CIDH920105	1	24	A0A0A7HIA5_9ROSI/1-332	-0.09
DAYM780201	1	24	A0A0A7HIA5_9ROSI/1-332	56.0
EISD860102	1	24	A0A0A7HIA5_9ROSI/1-332	1.2
FASG760101	1	24	A0A0A7HIA5_9ROSI/1-332	131.17
FAUJ880111	1	24	A0A0A7HIA5_9ROSI/1-332	0.0
FAUJ880111	1	24	A0A0A7HIA5_9ROSI/1-332	0.0
FAUJ880112	1	24	A0A0A7HIA5_9ROSI/1-332	0.0
GOLD730101	1	24	A0A0A7HIA5_9ROSI/1-332	1.5
GRAR740102	1	24	A0A0A7HIA5_9ROSI/1-332	8.0
JANJ780101	1	24	A0A0A7HIA5_9ROSI/1-332	51.5
JANJ780102	1	24	A0A0A7HIA5_9ROSI/1-332	25.0
JANJ780103	1	24	A0A0A7HIA5_9ROSI/1-332	45.0
JOND750101	1	24	A0A0A7HIA5_9ROSI/1-332	1.64
JOND920102	1	24	A0A0A7HIA5_9ROSI/1-332	72.0
KLEP840101	1	24	A0A0A7HIA5_9ROSI/1-332	0.0
KRIW790101	1	24	A0A0A7HIA5_9ROSI/1-332	6.55
KRIW790102	1	24	A0A0A7HIA5_9ROSI/1-332	0.34
KYTJ820101	1	24	A0A0A7HIA5_9ROSI/1-332	-1.6
MITS020101	1	24	A0A0A7HIA5_9ROSI/1-332	0.0
PONP930101	1	24	A0A0A7HIA5_9ROSI/1-332	0.2
RACS820114	1	24	A0A0A7HIA5_9ROSI/1-332	17.82
RADA880108	1	24	A0A0A7HIA5_9ROSI/1-332	0.0
TAKK010101	1	24	A0A0A7HIA5_9ROSI/1-332	10.5
TAKK010101	1	24	A0A0A7HIA5_9ROSI/1-332	10.5
VINM940101	1	24	A0A0A7HIA5_9ROSI/1-332	1.01
WARP780101	1	24	A0A0A7HIA5_9ROSI/1-332	7.79
WOLR790101	1	24	A0A0A7HIA5_9ROSI/1-332	0.54
ZIMJ680101	1	24	A0A0A7HIA5_9ROSI/1-332	1.6
Sequence_size	1	24	J3R2I9_MOMCO/1-331	7.0
BHAR880101	1	24	J3R2I9_MOMCO/1-331	0.47
CASG920101	1	24	J3R2I9_MOMCO/1-331	-0.7
CHAM830107	1	24	J3R2I9_MOMCO/1-331	0.0
CHOP780201	1	24	J3R2I9_MOMCO/1-331	1.08
CHOP780202	1	24	J3R2I9_MOMCO/1-331	0.93
CHOP780203	1	24	J3R2I9_MOMCO/1-331	1.01
CIDH920105	1	24	J3R2I9_MOMCO/1-331	-0.09
DAYM780201	1	24	J3R2I9_MOMCO/1-331	56.0
EISD860102	1	24	J3R2I9_MOMCO/1-331	1.2
FASG760101	1	24	J3R2I9_MOMCO/1-331	131.17
FAUJ880111	1	24	J3R2I9_MOMCO/1-331	0.0
FAUJ880111	1	24	J3R2I9_MOMCO/1-331	0.0
FAUJ880112	1	24	J3R2I9_MOMCO/1-331	0.0
GOLD730101	1	24	J3R2I9_MOMCO/1-331	1.5
GRAR740102	1	24	J3R2I9_MOMCO/1-331	8.0
JANJ780101	1	24	J3R2I9_MOMCO/1-331	51.5
JANJ780102	1	24	J3R2I9_MOMCO/1-331	25.0
JANJ780103	1	24	J3R2I9_MOMCO/1-331	45.0
JOND750101	1	24	J3R2I9_MOMCO/1-331	1.64
JOND920102	1	24	J3R2I9_MOMCO/1-331	72.0
KLEP840101	1	24	J3R2I9_MOMCO/1-331	0.0
KRIW790101	1	24	J3R2I9_MOMCO/1-331	6.55
KRIW790102	1	24	J3R2I9_MOMCO/1-331	0.34
KYTJ820101	1	24	J3R2I9_MOMCO/1-331	-1.6
MITS020101	1	24	J3R2I9_MOMCO/1-331	0.0
PONP930101	1	24	J3R2I9_MOMCO/1-331	0.2
RACS820114	1	24	J3R2I9_MOMCO/1-331	17.82
RADA880108	1	24	J3R2I9_MOMCO/1-331	0.0
TAKK010101	1	24	J3R2I9_MOMCO/1-331	10.5
TAKK010101	1	24	J3R2I9_MOMCO/1-331	10.5
VINM940101	1	24	J3R2I9_MOMCO/1-331	1.01
WARP780101	1	24	J3R2I9_MOMCO/1-331	7.79
WOLR790101	1	24	J3R2I9_MOMCO/1-331	0.54
ZIMJ680101	1	24	J3R2I9_MOMCO/1-331	1.6
Sequence_size	1	24	ITR4_LUFAE/1-28	7.0
BHAR880101	1	24	ITR4_LUFAE/1-28	0.46
CASG920101	1	24	ITR4_LUFAE/1-28	0.5
CHAM830107	1	24	ITR4_LUFAE/1-28	0.0
CHOP780201	1	24	ITR4_LUFAE/1-28	0.98
CHOP780202	1	24	ITR4_LUFAE/1-28	1.05
CHOP780203	1	24	ITR4_LUFAE/1-28	0.96
CIDH920105	1	24	ITR4_LUFAE/1-28	0.77
DAYM780201	1	24	ITR4_LUFAE/1-28	56.0
EISD860102	1	24	ITR4_LUFAE/1-28	1.0
FASG760101	1	24	ITR4_LUFAE/1-28	131.17
FAUJ880111	1	24	ITR4_LUFAE/1-28	0.0
FAUJ880111	1	24	ITR4_LUFAE/1-28	0.0
FAUJ880112	1	24	ITR4_LUFAE/1-28	0.0
GOLD730101	1	24	ITR4_LUFAE/1-28	2.4
GRAR740102	1	24	ITR4_LUFAE/1-28	5.7
JANJ780101	1	24	ITR4_LUFAE/1-28	33.5
JANJ780102	1	24	ITR4_LUFAE/1-28	52.0
JANJ780103	1	24	ITR4_LUFAE/1-28	20.0
JOND750101	1	24	ITR4_LUFAE/1-28	2.17
JOND920102	1	24	ITR4_LUFAE/1-28	58.0
KLEP840101	1	24	ITR4_LUFAE/1-28	0.0
KRIW790101	1	24	ITR4_LUFAE/1-28	3.93
KRIW790102	1	24	ITR4_LUFAE/1-28	0.16
KYTJ820101	1	24	ITR4_LUFAE/1-28	1.9
MITS020101	1	24	ITR4_LUFAE/1-28	0.0
PONP930101	1	24	ITR4_LUFAE/1-28	1.42
RACS820114	1	24	ITR4_LUFAE/1-28	20.61
RADA880108	1	24	ITR4_LUFAE/1-28	1.21
TAKK010101	1	24	ITR4_LUFAE/1-28	15.0
TAKK010101	1	24	ITR4_LUFAE/1-28	15.0
VINM940101	1	24	ITR4_LUFAE/1-28	0.95
WARP780101	1	24	ITR4_LUFAE/1-28	8.72
WOLR790101	1	24	ITR4_LUFAE/1-28	0.55
ZIMJ680101	1	24	ITR4_LUFAE/1-28	2.52
Sequence_size	1	24	ITR3_LUFAE/1-29	7.0
BHAR880101	1	24	ITR3_LUFAE/1-29	0.46
CASG920101	1	24	ITR3_LUFAE/1-29	0.5
CHAM830107	1	24	ITR3_LUFAE/1-29	0.0
CHOP780201	1	24	ITR3_LUFAE/1-29	1.08
CHOP780202	1	24	ITR3_LUFAE/1-29	1.05
CHOP780203	1	24	ITR3_LUFAE/1-29	0.95
CIDH920105	1	24	ITR3_LUFAE/1-29	0.77
DAYM780201	1	24	ITR3_LUFAE/1-29	65.0
EISD860102	1	24	ITR3_LUFAE/1-29	1.2
FASG760101	1	24	ITR3_LUFAE/1-29	131.17
FAUJ880111	1	24	ITR3_LUFAE/1-29	0.0
FAUJ880111	1	24	ITR3_LUFAE/1-29	0.0
FAUJ880112	1	24	ITR3_LUFAE/1-29	0.0
GOLD730101	1	24	ITR3_LUFAE/1-29	1.3
GRAR740102	1	24	ITR3_LUFAE/1-29	5.7
JANJ780101	1	24	ITR3_LUFAE/1-29	33.5
JANJ780102	1	24	ITR3_LUFAE/1-29	52.0
JANJ780103	1	24	ITR3_LUFAE/1-29	20.0
JOND750101	1	24	ITR3_LUFAE/1-29	1.67
JOND920102	1	24	ITR3_LUFAE/1-29	77.0
KLEP840101	1	24	ITR3_LUFAE/1-29	0.0
KRIW790101	1	24	ITR3_LUFAE/1-29	3.93
KRIW790102	1	24	ITR3_LUFAE/1-29	0.16
KYTJ820101	1	24	ITR3_LUFAE/1-29	1.9
MITS020101	1	24	ITR3_LUFAE/1-29	0.0
PONP930101	1	24	ITR3_LUFAE/1-29	1.42
RACS820114	1	24	ITR3_LUFAE/1-29	20.28
RADA880108	1	24	ITR3_LUFAE/1-29	1.21
TAKK010101	1	24	ITR3_LUFAE/1-29	11.9
TAKK010101	1	24	ITR3_LUFAE/1-29	11.9
VINM940101	1	24	ITR3_LUFAE/1-29	0.95
WARP780101	1	24	ITR3_LUFAE/1-29	8.72
WOLR790101	1	24	ITR3_LUFAE/1-29	0.55
ZIMJ680101	1	24	ITR3_LUFAE/1-29	1.48
Sequence_size	1	24	ITR1_LUFAE/1-29	7.0
BHAR880101	1	24	ITR1_LUFAE/1-29	0.46
CASG920101	1	24	ITR1_LUFAE/1-29	0.5
CHAM830107	1	24	ITR1_LUFAE/1-29	0.0
CHOP780201	1	24	ITR1_LUFAE/1-29	1.08
CHOP780202	1	24	ITR1_LUFAE/1-29	1.05
CHOP780203	1	24	ITR1_LUFAE/1-29	0.95
CIDH920105	1	24	ITR1_LUFAE/1-29	0.77
DAYM780201	1	24	ITR1_LUFAE/1-29	65.0
EISD860102	1	24	ITR1_LUFAE/1-29	1.2
FASG760101	1	24	ITR1_LUFAE/1-29	131.17
FAUJ880111	1	24	ITR1_LUFAE/1-29	0.0
FAUJ880111	1	24	ITR1_LUFAE/1-29	0.0
FAUJ880112	1	24	ITR1_LUFAE/1-29	0.0
GOLD730101	1	24	ITR1_LUFAE/1-29	1.3
GRAR740102	1	24	ITR1_LUFAE/1-29	5.7
JANJ780101	1	24	ITR1_LUFAE/1-29	33.5
JANJ780102	1	24	ITR1_LUFAE/1-29	52.0
JANJ780103	1	24	ITR1_LUFAE/1-29	20.0
JOND750101	1	24	ITR1_LUFAE/1-29	1.67
JOND920102	1	24	ITR1_LUFAE/1-29	77.0
KLEP840101	1	24	ITR1_LUFAE/1-29	0.0
KRIW790101	1	24	ITR1_LUFAE/1-29	3.93
KRIW790102	1	24	ITR1_LUFAE/1-29	0.16
KYTJ820101	1	24	ITR1_LUFAE/1-29	1.9
MITS020101	1	24	ITR1_LUFAE/1-29	0.0
PONP930101	1	24	ITR1_LUFAE/1-29	1.42
RACS820114	1	24	ITR1_LUFAE/1-29	20.28
RADA880108	1	24	ITR1_LUFAE/1-29	1.21
TAKK010101	1	24	ITR1_LUFAE/1-29	11.9
TAKK010101	1	24	ITR1_LUFAE/1-29	11.9
VINM940101	1	24	ITR1_LUFAE/1-29	0.95
WARP780101	1	24	ITR1_LUFAE/1-29	8.72
WOLR790101	1	24	ITR1_LUFAE/1-29	0.55
ZIMJ680101	1	24	ITR1_LUFAE/1-29	1.48
Sequence_size	1	24	ITR2_LUFAE/1-30	7.0
BHAR880101	1	24	ITR2_LUFAE/1-30	0.46
CASG920101	1	24	ITR2_LUFAE/1-30	0.5
CHAM830107	1	24	ITR2_LUFAE/1-30	0.0
CHOP780201	1	24	ITR2_LUFAE/1-30	1.08
CHOP780202	1	24	ITR2_LUFAE/1-30	1.05
CHOP780203	1	24	ITR2_LUFAE/1-30	0.95
CIDH920105	1	24	ITR2_LUFAE/1-30	0.77
DAYM780201	1	24	ITR2_LUFAE/1-30	65.0
EISD860102	1	24	ITR2_LUFAE/1-30	1.2
FASG760101	1	24	ITR2_LUFAE/1-30	131.17
FAUJ880111	1	24	ITR2_LUFAE/1-30	0.0
FAUJ880111	1	24	ITR2_LUFAE/1-30	0.0
FAUJ880112	1	24	ITR2_LUFAE/1-30	0.0
GOLD730101	1	24	ITR2_LUFAE/1-30	1.3
GRAR740102	1	24	ITR2_LUFAE/1-30	5.7
JANJ780101	1	24	ITR2_LUFAE/1-30	33.5
JANJ780102	1	24	ITR2_LUFAE/1-30	52.0
JANJ780103	1	24	ITR2_LUFAE/1-30	20.0
JOND750101	1	24	ITR2_LUFAE/1-30	1.67
JOND920102	1	24	ITR2_LUFAE/1-30	77.0
KLEP840101	1	24	ITR2_LUFAE/1-30	0.0
KRIW790101	1	24	ITR2_LUFAE/1-30	3.93
KRIW790102	1	24	ITR2_LUFAE/1-30	0.16
KYTJ820101	1	24	ITR2_LUFAE/1-30	1.9
MITS020101	1	24	ITR2_LUFAE/1-30	0.0
PONP930101	1	24	ITR2_LUFAE/1-30	1.42
RACS820114	1	24	ITR2_LUFAE/1-30	20.28
RADA880108	1	24	ITR2_LUFAE/1-30	1.21
TAKK010101	1	24	ITR2_LUFAE/1-30	11.9
TAKK010101	1	24	ITR2_LUFAE/1-30	11.9
VINM940101	1	24	ITR2_LUFAE/1-30	0.95
WARP780101	1	24	ITR2_LUFAE/1-30	8.72
WOLR790101	1	24	ITR2_LUFAE/1-30	0.55
ZIMJ680101	1	24	ITR2_LUFAE/1-30	1.48
Sequence_size	1	24	A0A0A0KV23_CUCSA/1-98	7.0
BHAR880101	1	24	A0A0A0KV23_CUCSA/1-98	0.46
CASG920101	1	24	A0A0A0KV23_CUCSA/1-98	0.5
CHAM830107	1	24	A0A0A0KV23_CUCSA/1-98	0.0
CHOP780201	1	24	A0A0A0KV23_CUCSA/1-98	1.08
CHOP780202	1	24	A0A0A0KV23_CUCSA/1-98	1.05
CHOP780203	1	24	A0A0A0KV23_CUCSA/1-98	0.96
CIDH920105	1	24	A0A0A0KV23_CUCSA/1-98	0.77
DAYM780201	1	24	A0A0A0KV23_CUCSA/1-98	56.0
EISD860102	1	24	A0A0A0KV23_CUCSA/1-98	1.2
FASG760101	1	24	A0A0A0KV23_CUCSA/1-98	131.17
FAUJ880111	1	24	A0A0A0KV23_CUCSA/1-98	0.0
FAUJ880111	1	24	A0A0A0KV23_CUCSA/1-98	0.0
FAUJ880112	1	24	A0A0A0KV23_CUCSA/1-98	0.0
GOLD730101	1	24	A0A0A0KV23_CUCSA/1-98	1.5
GRAR740102	1	24	A0A0A0KV23_CUCSA/1-98	5.7
JANJ780101	1	24	A0A0A0KV23_CUCSA/1-98	33.5
JANJ780102	1	24	A0A0A0KV23_CUCSA/1-98	52.0
JANJ780103	1	24	A0A0A0KV23_CUCSA/1-98	20.0
JOND750101	1	24	A0A0A0KV23_CUCSA/1-98	1.67
JOND920102	1	24	A0A0A0KV23_CUCSA/1-98	72.0
KLEP840101	1	24	A0A0A0KV23_CUCSA/1-98	0.0
KRIW790101	1	24	A0A0A0KV23_CUCSA/1-98	3.93
KRIW790102	1	24	A0A0A0KV23_CUCSA/1-98	0.16
KYTJ820101	1	24	A0A0A0KV23_CUCSA/1-98	1.9
MITS020101	1	24	A0A0A0KV23_CUCSA/1-98	0.0
PONP930101	1	24	A0A0A0KV23_CUCSA/1-98	1.42
RACS820114	1	24	A0A0A0KV23_CUCSA/1-98	20.28
RADA880108	1	24	A0A0A0KV23_CUCSA/1-98	1.21
TAKK010101	1	24	A0A0A0KV23_CUCSA/1-98	11.9
TAKK010101	1	24	A0A0A0KV23_CUCSA/1-98	11.9
VINM940101	1	24	A0A0A0KV23_CUCSA/1-98	0.95
WARP780101	1	24	A0A0A0KV23_CUCSA/1-98	8.72
WOLR790101	1	24	A0A0A0KV23_CUCSA/1-98	0.55
ZIMJ680101	1	24	A0A0A0KV23_CUCSA/1-98	1.6
Sequence_size	1	24	ITR5_LUFAE/1-63	7.0
BHAR880101	1	24	ITR5_LUFAE/1-63	0.46
CASG920101	1	24	ITR5_LUFAE/1-63	0.5
CHAM830107	1	24	ITR5_LUFAE/1-63	0.0
CHOP780201	1	24	ITR5_LUFAE/1-63	0.98
CHOP780202	1	24	ITR5_LUFAE/1-63	1.05
CHOP780203	1	24	ITR5_LUFAE/1-63	0.96
CIDH920105	1	24	ITR5_LUFAE/1-63	0.77
DAYM780201	1	24	ITR5_LUFAE/1-63	56.0
EISD860102	1	24	ITR5_LUFAE/1-63	1.0
FASG760101	1	24	ITR5_LUFAE/1-63	131.17
FAUJ880111	1	24	ITR5_LUFAE/1-63	0.0
FAUJ880111	1	24	ITR5_LUFAE/1-63	0.0
FAUJ880112	1	24	ITR5_LUFAE/1-63	0.0
GOLD730101	1	24	ITR5_LUFAE/1-63	2.4
GRAR740102	1	24	ITR5_LUFAE/1-63	5.7
JANJ780101	1	24	ITR5_LUFAE/1-63	33.5
JANJ780102	1	24	ITR5_LUFAE/1-63	52.0
JANJ780103	1	24	ITR5_LUFAE/1-63	20.0
JOND750101	1	24	ITR5_LUFAE/1-63	2.17
JOND920102	1	24	ITR5_LUFAE/1-63	58.0
KLEP840101	1	24	ITR5_LUFAE/1-63	0.0
KRIW790101	1	24	ITR5_LUFAE/1-63	3.93
KRIW790102	1	24	ITR5_LUFAE/1-63	0.16
KYTJ820101	1	24	ITR5_LUFAE/1-63	1.9
MITS020101	1	24	ITR5_LUFAE/1-63	0.0
PONP930101	1	24	ITR5_LUFAE/1-63	1.42
RACS820114	1	24	ITR5_LUFAE/1-63	20.61
RADA880108	1	24	ITR5_LUFAE/1-63	1.21
TAKK010101	1	24	ITR5_LUFAE/1-63	15.0
TAKK010101	1	24	ITR5_LUFAE/1-63	15.0
VINM940101	1	24	ITR5_LUFAE/1-63	0.95
WARP780101	1	24	ITR5_LUFAE/1-63	8.72
WOLR790101	1	24	ITR5_LUFAE/1-63	0.55
ZIMJ680101	1	24	ITR5_LUFAE/1-63	2.52
Sequence_size	1	24	A6N2U8_MOMCH/1-28	7.0
BHAR880101	1	24	A6N2U8_MOMCH/1-28	0.46
CASG920101	1	24	A6N2U8_MOMCH/1-28	0.5
CHAM830107	1	24	A6N2U8_MOMCH/1-28	0.0
CHOP780201	1	24	A6N2U8_MOMCH/1-28	1.08
CHOP780202	1	24	A6N2U8_MOMCH/1-28	1.05
CHOP780203	1	24	A6N2U8_MOMCH/1-28	0.95
CIDH920105	1	24	A6N2U8_MOMCH/1-28	0.77
DAYM780201	1	24	A6N2U8_MOMCH/1-28	65.0
EISD860102	1	24	A6N2U8_MOMCH/1-28	1.6
FASG760101	1	24	A6N2U8_MOMCH/1-28	147.13
FAUJ880111	1	24	A6N2U8_MOMCH/1-28	0.0
FAUJ880111	1	24	A6N2U8_MOMCH/1-28	0.0
FAUJ880112	1	24	A6N2U8_MOMCH/1-28	0.0
GOLD730101	1	24	A6N2U8_MOMCH/1-28	1.3
GRAR740102	1	24	A6N2U8_MOMCH/1-28	5.7
JANJ780101	1	24	A6N2U8_MOMCH/1-28	34.7
JANJ780102	1	24	A6N2U8_MOMCH/1-28	49.0
JANJ780103	1	24	A6N2U8_MOMCH/1-28	20.0
JOND750101	1	24	A6N2U8_MOMCH/1-28	1.67
JOND920102	1	24	A6N2U8_MOMCH/1-28	77.0
KLEP840101	1	24	A6N2U8_MOMCH/1-28	0.0
KRIW790101	1	24	A6N2U8_MOMCH/1-28	2.78
KRIW790102	1	24	A6N2U8_MOMCH/1-28	0.15
KYTJ820101	1	24	A6N2U8_MOMCH/1-28	-0.9
MITS020101	1	24	A6N2U8_MOMCH/1-28	0.0
PONP930101	1	24	A6N2U8_MOMCH/1-28	1.42
RACS820114	1	24	A6N2U8_MOMCH/1-28	20.28
RADA880108	1	24	A6N2U8_MOMCH/1-28	0.88
TAKK010101	1	24	A6N2U8_MOMCH/1-28	11.9
TAKK010101	1	24	A6N2U8_MOMCH/1-28	11.9
VINM940101	1	24	A6N2U8_MOMCH/1-28	0.95
WARP780101	1	24	A6N2U8_MOMCH/1-28	8.07
WOLR790101	1	24	A6N2U8_MOMCH/1-28	0.54
ZIMJ680101	1	24	A6N2U8_MOMCH/1-28	1.4
Sequence_size	1	24	ITR4_CUCSA/1-30	7.0
BHAR880101	1	24	ITR4_CUCSA/1-30	0.46
CASG920101	1	24	ITR4_CUCSA/1-30	0.5
CHAM830107	1	24	ITR4_CUCSA/1-30	0.0
CHOP780201	1	24	ITR4_CUCSA/1-30	1.08
CHOP780202	1	24	ITR4_CUCSA/1-30	1.05
CHOP780203	1	24	ITR4_CUCSA/1-30	0.96
CIDH920105	1	24	ITR4_CUCSA/1-30	0.77
DAYM780201	1	24	ITR4_CUCSA/1-30	56.0
EISD860102	1	24	ITR4_CUCSA/1-30	1.2
FASG760101	1	24	ITR4_CUCSA/1-30	131.17
FAUJ880111	1	24	ITR4_CUCSA/1-30	0.0
FAUJ880111	1	24	ITR4_CUCSA/1-30	0.0
FAUJ880112	1	24	ITR4_CUCSA/1-30	0.0
GOLD730101	1	24	ITR4_CUCSA/1-30	1.5
GRAR740102	1	24	ITR4_CUCSA/1-30	5.7
JANJ780101	1	24	ITR4_CUCSA/1-30	33.5
JANJ780102	1	24	ITR4_CUCSA/1-30	52.0
