AAindex	Loop	Family	Sequence_name	Value
FAUJ880111	1	27	C1LUL8_SCHJA/1-98	0.0
FAUJ880111	1	27	C1LUL8_SCHJA/1-98	0.0
FAUJ880112	1	27	C1LUL8_SCHJA/1-98	0.0
GOLD730101	1	27	C1LUL8_SCHJA/1-98	1.0
GRAR740102	1	27	C1LUL8_SCHJA/1-98	8.0
JANJ780101	1	27	C1LUL8_SCHJA/1-98	51.5
JANJ780102	1	27	C1LUL8_SCHJA/1-98	25.0
JANJ780103	1	27	C1LUL8_SCHJA/1-98	41.0
JOND750101	1	27	C1LUL8_SCHJA/1-98	1.52
JOND920102	1	27	C1LUL8_SCHJA/1-98	58.0
KLEP840101	1	27	C1LUL8_SCHJA/1-98	0.0
KRIW790101	1	27	C1LUL8_SCHJA/1-98	5.66
KRIW790102	1	27	C1LUL8_SCHJA/1-98	0.25
KYTJ820101	1	27	C1LUL8_SCHJA/1-98	-1.6
MITS020101	1	27	C1LUL8_SCHJA/1-98	1.45
PONP930101	1	27	C1LUL8_SCHJA/1-98	0.22
RACS820114	1	27	C1LUL8_SCHJA/1-98	26.36
RADA880108	1	27	C1LUL8_SCHJA/1-98	0.33
TAKK010101	1	27	C1LUL8_SCHJA/1-98	10.5
TAKK010101	1	27	C1LUL8_SCHJA/1-98	10.5
VINM940101	1	27	C1LUL8_SCHJA/1-98	0.95
WARP780101	1	27	C1LUL8_SCHJA/1-98	7.49
WOLR790101	1	27	C1LUL8_SCHJA/1-98	-0.23
ZIMJ680101	1	27	C1LUL8_SCHJA/1-98	1.48
Sequence_size	1	27	C1LUJ7_SCHJA/1-98	7.0
BHAR880101	1	27	C1LUJ7_SCHJA/1-98	0.42
CASG920101	1	27	C1LUJ7_SCHJA/1-98	0.4
CHAM830107	1	27	C1LUJ7_SCHJA/1-98	0.0
CHOP780201	1	27	C1LUJ7_SCHJA/1-98	0.7
CHOP780202	1	27	C1LUJ7_SCHJA/1-98	0.93
CHOP780203	1	27	C1LUJ7_SCHJA/1-98	1.01
CIDH920105	1	27	C1LUJ7_SCHJA/1-98	0.26
DAYM780201	1	27	C1LUJ7_SCHJA/1-98	56.0
EISD860102	1	27	C1LUJ7_SCHJA/1-98	0.99
FASG760101	1	27	C1LUJ7_SCHJA/1-98	146.19
FAUJ880111	1	27	C1LUJ7_SCHJA/1-98	0.0
FAUJ880111	1	27	C1LUJ7_SCHJA/1-98	0.0
FAUJ880112	1	27	C1LUJ7_SCHJA/1-98	0.0
GOLD730101	1	27	C1LUJ7_SCHJA/1-98	1.0
GRAR740102	1	27	C1LUJ7_SCHJA/1-98	8.0
JANJ780101	1	27	C1LUJ7_SCHJA/1-98	51.5
JANJ780102	1	27	C1LUJ7_SCHJA/1-98	25.0
JANJ780103	1	27	C1LUJ7_SCHJA/1-98	41.0
JOND750101	1	27	C1LUJ7_SCHJA/1-98	1.52
JOND920102	1	27	C1LUJ7_SCHJA/1-98	58.0
KLEP840101	1	27	C1LUJ7_SCHJA/1-98	0.0
KRIW790101	1	27	C1LUJ7_SCHJA/1-98	5.66
KRIW790102	1	27	C1LUJ7_SCHJA/1-98	0.25
KYTJ820101	1	27	C1LUJ7_SCHJA/1-98	-1.6
MITS020101	1	27	C1LUJ7_SCHJA/1-98	1.45
PONP930101	1	27	C1LUJ7_SCHJA/1-98	0.22
RACS820114	1	27	C1LUJ7_SCHJA/1-98	26.36
RADA880108	1	27	C1LUJ7_SCHJA/1-98	0.33
TAKK010101	1	27	C1LUJ7_SCHJA/1-98	10.5
TAKK010101	1	27	C1LUJ7_SCHJA/1-98	10.5
VINM940101	1	27	C1LUJ7_SCHJA/1-98	0.95
WARP780101	1	27	C1LUJ7_SCHJA/1-98	7.49
WOLR790101	1	27	C1LUJ7_SCHJA/1-98	-0.23
ZIMJ680101	1	27	C1LUJ7_SCHJA/1-98	1.48
Sequence_size	1	27	C1LUL6_SCHJA/1-98	7.0
BHAR880101	1	27	C1LUL6_SCHJA/1-98	0.42
CASG920101	1	27	C1LUL6_SCHJA/1-98	0.4
CHAM830107	1	27	C1LUL6_SCHJA/1-98	0.0
CHOP780201	1	27	C1LUL6_SCHJA/1-98	0.7
CHOP780202	1	27	C1LUL6_SCHJA/1-98	0.93
CHOP780203	1	27	C1LUL6_SCHJA/1-98	1.01
CIDH920105	1	27	C1LUL6_SCHJA/1-98	0.26
DAYM780201	1	27	C1LUL6_SCHJA/1-98	56.0
EISD860102	1	27	C1LUL6_SCHJA/1-98	0.99
FASG760101	1	27	C1LUL6_SCHJA/1-98	146.19
FAUJ880111	1	27	C1LUL6_SCHJA/1-98	0.0
FAUJ880111	1	27	C1LUL6_SCHJA/1-98	0.0
FAUJ880112	1	27	C1LUL6_SCHJA/1-98	0.0
GOLD730101	1	27	C1LUL6_SCHJA/1-98	1.0
GRAR740102	1	27	C1LUL6_SCHJA/1-98	8.0
JANJ780101	1	27	C1LUL6_SCHJA/1-98	51.5
JANJ780102	1	27	C1LUL6_SCHJA/1-98	25.0
JANJ780103	1	27	C1LUL6_SCHJA/1-98	41.0
JOND750101	1	27	C1LUL6_SCHJA/1-98	1.52
JOND920102	1	27	C1LUL6_SCHJA/1-98	58.0
KLEP840101	1	27	C1LUL6_SCHJA/1-98	0.0
KRIW790101	1	27	C1LUL6_SCHJA/1-98	5.66
KRIW790102	1	27	C1LUL6_SCHJA/1-98	0.25
KYTJ820101	1	27	C1LUL6_SCHJA/1-98	-1.6
MITS020101	1	27	C1LUL6_SCHJA/1-98	1.45
PONP930101	1	27	C1LUL6_SCHJA/1-98	0.22
RACS820114	1	27	C1LUL6_SCHJA/1-98	26.36
RADA880108	1	27	C1LUL6_SCHJA/1-98	0.33
TAKK010101	1	27	C1LUL6_SCHJA/1-98	10.5
TAKK010101	1	27	C1LUL6_SCHJA/1-98	10.5
VINM940101	1	27	C1LUL6_SCHJA/1-98	0.95
WARP780101	1	27	C1LUL6_SCHJA/1-98	7.49
WOLR790101	1	27	C1LUL6_SCHJA/1-98	-0.23
ZIMJ680101	1	27	C1LUL6_SCHJA/1-98	1.48
Sequence_size	1	27	C1LUL1_SCHJA/1-98	7.0
BHAR880101	1	27	C1LUL1_SCHJA/1-98	0.42
CASG920101	1	27	C1LUL1_SCHJA/1-98	0.4
CHAM830107	1	27	C1LUL1_SCHJA/1-98	0.0
CHOP780201	1	27	C1LUL1_SCHJA/1-98	0.7
CHOP780202	1	27	C1LUL1_SCHJA/1-98	0.93
CHOP780203	1	27	C1LUL1_SCHJA/1-98	1.01
CIDH920105	1	27	C1LUL1_SCHJA/1-98	0.26
DAYM780201	1	27	C1LUL1_SCHJA/1-98	56.0
EISD860102	1	27	C1LUL1_SCHJA/1-98	0.99
FASG760101	1	27	C1LUL1_SCHJA/1-98	146.19
FAUJ880111	1	27	C1LUL1_SCHJA/1-98	0.0
FAUJ880111	1	27	C1LUL1_SCHJA/1-98	0.0
FAUJ880112	1	27	C1LUL1_SCHJA/1-98	0.0
GOLD730101	1	27	C1LUL1_SCHJA/1-98	1.0
GRAR740102	1	27	C1LUL1_SCHJA/1-98	8.0
JANJ780101	1	27	C1LUL1_SCHJA/1-98	51.5
JANJ780102	1	27	C1LUL1_SCHJA/1-98	25.0
JANJ780103	1	27	C1LUL1_SCHJA/1-98	41.0
JOND750101	1	27	C1LUL1_SCHJA/1-98	1.52
JOND920102	1	27	C1LUL1_SCHJA/1-98	58.0
KLEP840101	1	27	C1LUL1_SCHJA/1-98	0.0
KRIW790101	1	27	C1LUL1_SCHJA/1-98	5.66
KRIW790102	1	27	C1LUL1_SCHJA/1-98	0.25
KYTJ820101	1	27	C1LUL1_SCHJA/1-98	-1.6
MITS020101	1	27	C1LUL1_SCHJA/1-98	1.45
PONP930101	1	27	C1LUL1_SCHJA/1-98	0.22
RACS820114	1	27	C1LUL1_SCHJA/1-98	26.36
RADA880108	1	27	C1LUL1_SCHJA/1-98	0.33
TAKK010101	1	27	C1LUL1_SCHJA/1-98	10.5
TAKK010101	1	27	C1LUL1_SCHJA/1-98	10.5
VINM940101	1	27	C1LUL1_SCHJA/1-98	0.95
WARP780101	1	27	C1LUL1_SCHJA/1-98	7.49
WOLR790101	1	27	C1LUL1_SCHJA/1-98	-0.23
ZIMJ680101	1	27	C1LUL1_SCHJA/1-98	1.48
Sequence_size	1	27	C7TR16_SCHJA/1-89	7.0
BHAR880101	1	27	C7TR16_SCHJA/1-89	0.42
CASG920101	1	27	C7TR16_SCHJA/1-89	0.4
CHAM830107	1	27	C7TR16_SCHJA/1-89	0.0
CHOP780201	1	27	C7TR16_SCHJA/1-89	0.7
CHOP780202	1	27	C7TR16_SCHJA/1-89	0.93
CHOP780203	1	27	C7TR16_SCHJA/1-89	1.01
CIDH920105	1	27	C7TR16_SCHJA/1-89	0.26
DAYM780201	1	27	C7TR16_SCHJA/1-89	56.0
EISD860102	1	27	C7TR16_SCHJA/1-89	0.99
FASG760101	1	27	C7TR16_SCHJA/1-89	146.19
FAUJ880111	1	27	C7TR16_SCHJA/1-89	0.0
FAUJ880111	1	27	C7TR16_SCHJA/1-89	0.0
FAUJ880112	1	27	C7TR16_SCHJA/1-89	0.0
GOLD730101	1	27	C7TR16_SCHJA/1-89	1.0
GRAR740102	1	27	C7TR16_SCHJA/1-89	8.0
