AAindex	Loop	Family	Sequence_name	Value
FASG760101	1	13	A0A0J5PTL9_ASPFM/1-54	121.15
FAUJ880111	1	13	A0A0J5PTL9_ASPFM/1-54	0.0
FAUJ880111	1	13	A0A0J5PTL9_ASPFM/1-54	0.0
FAUJ880112	1	13	A0A0J5PTL9_ASPFM/1-54	0.0
GOLD730101	1	13	A0A0J5PTL9_ASPFM/1-54	0.59
GRAR740102	1	13	A0A0J5PTL9_ASPFM/1-54	9.0
JANJ780101	1	13	A0A0J5PTL9_ASPFM/1-54	51.5
JANJ780102	1	13	A0A0J5PTL9_ASPFM/1-54	25.0
JANJ780103	1	13	A0A0J5PTL9_ASPFM/1-54	41.0
JOND750101	1	13	A0A0J5PTL9_ASPFM/1-54	0.1
JOND920102	1	13	A0A0J5PTL9_ASPFM/1-54	58.0
KLEP840101	1	13	A0A0J5PTL9_ASPFM/1-54	0.0
KRIW790101	1	13	A0A0J5PTL9_ASPFM/1-54	6.09
KRIW790102	1	13	A0A0J5PTL9_ASPFM/1-54	0.28
KYTJ820101	1	13	A0A0J5PTL9_ASPFM/1-54	-1.3
MITS020101	1	13	A0A0J5PTL9_ASPFM/1-54	0.0
PONP930101	1	13	A0A0J5PTL9_ASPFM/1-54	-0.42
RACS820114	1	13	A0A0J5PTL9_ASPFM/1-54	26.36
RADA880108	1	13	A0A0J5PTL9_ASPFM/1-54	-0.41
TAKK010101	1	13	A0A0J5PTL9_ASPFM/1-54	2.6
TAKK010101	1	13	A0A0J5PTL9_ASPFM/1-54	2.6
VINM940101	1	13	A0A0J5PTL9_ASPFM/1-54	1.04
WARP780101	1	13	A0A0J5PTL9_ASPFM/1-54	7.08
WOLR790101	1	13	A0A0J5PTL9_ASPFM/1-54	-0.05
ZIMJ680101	1	13	A0A0J5PTL9_ASPFM/1-54	0.14
Sequence_size	1	13	T0KNE2_COLGC/1-67	7.0
BHAR880101	1	13	T0KNE2_COLGC/1-67	0.46
CASG920101	1	13	T0KNE2_COLGC/1-67	-0.1
CHAM830107	1	13	T0KNE2_COLGC/1-67	0.0
CHOP780201	1	13	T0KNE2_COLGC/1-67	0.77
CHOP780202	1	13	T0KNE2_COLGC/1-67	0.83
CHOP780203	1	13	T0KNE2_COLGC/1-67	1.19
CIDH920105	1	13	T0KNE2_COLGC/1-67	-0.41
DAYM780201	1	13	T0KNE2_COLGC/1-67	100.0
EISD860102	1	13	T0KNE2_COLGC/1-67	0.17
FASG760101	1	13	T0KNE2_COLGC/1-67	105.09
FAUJ880111	1	13	T0KNE2_COLGC/1-67	0.0
FAUJ880111	1	13	T0KNE2_COLGC/1-67	0.0
FAUJ880112	1	13	T0KNE2_COLGC/1-67	0.0
GOLD730101	1	13	T0KNE2_COLGC/1-67	0.75
GRAR740102	1	13	T0KNE2_COLGC/1-67	9.0
JANJ780101	1	13	T0KNE2_COLGC/1-67	27.8
JANJ780102	1	13	T0KNE2_COLGC/1-67	51.0
JANJ780103	1	13	T0KNE2_COLGC/1-67	15.0
JOND750101	1	13	T0KNE2_COLGC/1-67	0.87
JOND920102	1	13	T0KNE2_COLGC/1-67	100.0
KLEP840101	1	13	T0KNE2_COLGC/1-67	0.0
KRIW790101	1	13	T0KNE2_COLGC/1-67	5.37
KRIW790102	1	13	T0KNE2_COLGC/1-67	0.28
KYTJ820101	1	13	T0KNE2_COLGC/1-67	-0.4
MITS020101	1	13	T0KNE2_COLGC/1-67	0.0
PONP930101	1	13	T0KNE2_COLGC/1-67	0.0
RACS820114	1	13	T0KNE2_COLGC/1-67	14.53
RADA880108	1	13	T0KNE2_COLGC/1-67	-0.41
TAKK010101	1	13	T0KNE2_COLGC/1-67	3.6
TAKK010101	1	13	T0KNE2_COLGC/1-67	3.6
VINM940101	1	13	T0KNE2_COLGC/1-67	1.03
WARP780101	1	13	T0KNE2_COLGC/1-67	7.99
WOLR790101	1	13	T0KNE2_COLGC/1-67	0.59
ZIMJ680101	1	13	T0KNE2_COLGC/1-67	0.83
Sequence_size	1	13	L2G183_COLGN/1-67	7.0
BHAR880101	1	13	L2G183_COLGN/1-67	0.46
CASG920101	1	13	L2G183_COLGN/1-67	-0.1
CHAM830107	1	13	L2G183_COLGN/1-67	0.0
CHOP780201	1	13	L2G183_COLGN/1-67	0.77
CHOP780202	1	13	L2G183_COLGN/1-67	0.83
CHOP780203	1	13	L2G183_COLGN/1-67	1.19
CIDH920105	1	13	L2G183_COLGN/1-67	-0.41
DAYM780201	1	13	L2G183_COLGN/1-67	100.0
EISD860102	1	13	L2G183_COLGN/1-67	0.17
FASG760101	1	13	L2G183_COLGN/1-67	105.09
FAUJ880111	1	13	L2G183_COLGN/1-67	0.0
FAUJ880111	1	13	L2G183_COLGN/1-67	0.0
FAUJ880112	1	13	L2G183_COLGN/1-67	0.0
GOLD730101	1	13	L2G183_COLGN/1-67	0.75
GRAR740102	1	13	L2G183_COLGN/1-67	9.0
JANJ780101	1	13	L2G183_COLGN/1-67	27.8
JANJ780102	1	13	L2G183_COLGN/1-67	51.0
JANJ780103	1	13	L2G183_COLGN/1-67	15.0
JOND750101	1	13	L2G183_COLGN/1-67	0.87
JOND920102	1	13	L2G183_COLGN/1-67	100.0
KLEP840101	1	13	L2G183_COLGN/1-67	0.0
KRIW790101	1	13	L2G183_COLGN/1-67	5.37
KRIW790102	1	13	L2G183_COLGN/1-67	0.28
KYTJ820101	1	13	L2G183_COLGN/1-67	-0.4
MITS020101	1	13	L2G183_COLGN/1-67	0.0
PONP930101	1	13	L2G183_COLGN/1-67	0.0
RACS820114	1	13	L2G183_COLGN/1-67	14.53
RADA880108	1	13	L2G183_COLGN/1-67	-0.41
TAKK010101	1	13	L2G183_COLGN/1-67	3.6
TAKK010101	1	13	L2G183_COLGN/1-67	3.6
VINM940101	1	13	L2G183_COLGN/1-67	1.03
WARP780101	1	13	L2G183_COLGN/1-67	7.99
WOLR790101	1	13	L2G183_COLGN/1-67	0.59
ZIMJ680101	1	13	L2G183_COLGN/1-67	0.83
Sequence_size	1	13	A0A059J048_9EURO/1-85	7.0
BHAR880101	1	13	A0A059J048_9EURO/1-85	0.47
CASG920101	1	13	A0A059J048_9EURO/1-85	-0.1
CHAM830107	1	13	A0A059J048_9EURO/1-85	0.0
CHOP780201	1	13	A0A059J048_9EURO/1-85	1.0
CHOP780202	1	13	A0A059J048_9EURO/1-85	0.75
CHOP780203	1	13	A0A059J048_9EURO/1-85	1.19
CIDH920105	1	13	A0A059J048_9EURO/1-85	-0.41
DAYM780201	1	13	A0A059J048_9EURO/1-85	56.0
EISD860102	1	13	A0A059J048_9EURO/1-85	0.99
FASG760101	1	13	A0A059J048_9EURO/1-85	146.19
FAUJ880111	1	13	A0A059J048_9EURO/1-85	0.0
FAUJ880111	1	13	A0A059J048_9EURO/1-85	0.0
FAUJ880112	1	13	A0A059J048_9EURO/1-85	0.0
GOLD730101	1	13	A0A059J048_9EURO/1-85	1.0
GRAR740102	1	13	A0A059J048_9EURO/1-85	9.2
JANJ780101	1	13	A0A059J048_9EURO/1-85	42.0
JANJ780102	1	13	A0A059J048_9EURO/1-85	35.0
JANJ780103	1	13	A0A059J048_9EURO/1-85	32.0
JOND750101	1	13	A0A059J048_9EURO/1-85	1.52
JOND920102	1	13	A0A059J048_9EURO/1-85	72.0
KLEP840101	1	13	A0A059J048_9EURO/1-85	0.0
KRIW790101	1	13	A0A059J048_9EURO/1-85	5.66
KRIW790102	1	13	A0A059J048_9EURO/1-85	0.27
KYTJ820101	1	13	A0A059J048_9EURO/1-85	-0.8
MITS020101	1	13	A0A059J048_9EURO/1-85	0.0
PONP930101	1	13	A0A059J048_9EURO/1-85	0.0
RACS820114	1	13	A0A059J048_9EURO/1-85	19.61
RADA880108	1	13	A0A059J048_9EURO/1-85	-0.41
TAKK010101	1	13	A0A059J048_9EURO/1-85	10.5
TAKK010101	1	13	A0A059J048_9EURO/1-85	10.5
VINM940101	1	13	A0A059J048_9EURO/1-85	1.03
WARP780101	1	13	A0A059J048_9EURO/1-85	7.49
WOLR790101	1	13	A0A059J048_9EURO/1-85	-0.05
ZIMJ680101	1	13	A0A059J048_9EURO/1-85	1.48
Sequence_size	1	13	F7VKQ2_SORMK/1-84	7.0
BHAR880101	1	13	F7VKQ2_SORMK/1-84	0.44
CASG920101	1	13	F7VKQ2_SORMK/1-84	0.2
CHAM830107	1	13	F7VKQ2_SORMK/1-84	0.0
CHOP780201	1	13	F7VKQ2_SORMK/1-84	0.98
CHOP780202	1	13	F7VKQ2_SORMK/1-84	1.19
CHOP780203	1	13	F7VKQ2_SORMK/1-84	0.96
CIDH920105	1	13	F7VKQ2_SORMK/1-84	0.02
DAYM780201	1	13	F7VKQ2_SORMK/1-84	96.0
EISD860102	1	13	F7VKQ2_SORMK/1-84	1.2
FASG760101	1	13	F7VKQ2_SORMK/1-84	121.15
FAUJ880111	1	13	F7VKQ2_SORMK/1-84	0.0
FAUJ880111	1	13	F7VKQ2_SORMK/1-84	0.0
FAUJ880112	1	13	F7VKQ2_SORMK/1-84	0.0
GOLD730101	1	13	F7VKQ2_SORMK/1-84	0.75
GRAR740102	1	13	F7VKQ2_SORMK/1-84	8.1
JANJ780101	1	13	F7VKQ2_SORMK/1-84	27.8
JANJ780102	1	13	F7VKQ2_SORMK/1-84	51.0
JANJ780103	1	13	F7VKQ2_SORMK/1-84	16.0
JOND750101	1	13	F7VKQ2_SORMK/1-84	0.87
JOND920102	1	13	F7VKQ2_SORMK/1-84	100.0
KLEP840101	1	13	F7VKQ2_SORMK/1-84	0.0
KRIW790101	1	13	F7VKQ2_SORMK/1-84	4.32
KRIW790102	1	13	F7VKQ2_SORMK/1-84	0.26
KYTJ820101	1	13	F7VKQ2_SORMK/1-84	1.8
MITS020101	1	13	F7VKQ2_SORMK/1-84	0.0
PONP930101	1	13	F7VKQ2_SORMK/1-84	0.85
RACS820114	1	13	F7VKQ2_SORMK/1-84	20.28
RADA880108	1	13	F7VKQ2_SORMK/1-84	-0.06
TAKK010101	1	13	F7VKQ2_SORMK/1-84	7.3
TAKK010101	1	13	F7VKQ2_SORMK/1-84	7.3
VINM940101	1	13	F7VKQ2_SORMK/1-84	0.98
WARP780101	1	13	F7VKQ2_SORMK/1-84	8.72
WOLR790101	1	13	F7VKQ2_SORMK/1-84	0.59
ZIMJ680101	1	13	F7VKQ2_SORMK/1-84	0.83
Sequence_size	1	13	G4UBF7_NEUT9/1-84	7.0
BHAR880101	1	13	G4UBF7_NEUT9/1-84	0.44
CASG920101	1	13	G4UBF7_NEUT9/1-84	0.2
CHAM830107	1	13	G4UBF7_NEUT9/1-84	0.0
CHOP780201	1	13	G4UBF7_NEUT9/1-84	0.98
CHOP780202	1	13	G4UBF7_NEUT9/1-84	1.19
CHOP780203	1	13	G4UBF7_NEUT9/1-84	0.96
CIDH920105	1	13	G4UBF7_NEUT9/1-84	0.02
DAYM780201	1	13	G4UBF7_NEUT9/1-84	96.0
EISD860102	1	13	G4UBF7_NEUT9/1-84	1.2
FASG760101	1	13	G4UBF7_NEUT9/1-84	121.15
FAUJ880111	1	13	G4UBF7_NEUT9/1-84	0.0
FAUJ880111	1	13	G4UBF7_NEUT9/1-84	0.0
FAUJ880112	1	13	G4UBF7_NEUT9/1-84	0.0
GOLD730101	1	13	G4UBF7_NEUT9/1-84	0.75
GRAR740102	1	13	G4UBF7_NEUT9/1-84	8.1
JANJ780101	1	13	G4UBF7_NEUT9/1-84	27.8
JANJ780102	1	13	G4UBF7_NEUT9/1-84	51.0
JANJ780103	1	13	G4UBF7_NEUT9/1-84	16.0
JOND750101	1	13	G4UBF7_NEUT9/1-84	0.87
JOND920102	1	13	G4UBF7_NEUT9/1-84	100.0
KLEP840101	1	13	G4UBF7_NEUT9/1-84	0.0
KRIW790101	1	13	G4UBF7_NEUT9/1-84	4.32
KRIW790102	1	13	G4UBF7_NEUT9/1-84	0.26
KYTJ820101	1	13	G4UBF7_NEUT9/1-84	1.8
MITS020101	1	13	G4UBF7_NEUT9/1-84	0.0
PONP930101	1	13	G4UBF7_NEUT9/1-84	0.85
RACS820114	1	13	G4UBF7_NEUT9/1-84	20.28
RADA880108	1	13	G4UBF7_NEUT9/1-84	-0.06
TAKK010101	1	13	G4UBF7_NEUT9/1-84	7.3
TAKK010101	1	13	G4UBF7_NEUT9/1-84	7.3
VINM940101	1	13	G4UBF7_NEUT9/1-84	0.98
WARP780101	1	13	G4UBF7_NEUT9/1-84	8.72
WOLR790101	1	13	G4UBF7_NEUT9/1-84	0.59
ZIMJ680101	1	13	G4UBF7_NEUT9/1-84	0.83
Sequence_size	1	13	F8N170_NEUT8/1-84	7.0
BHAR880101	1	13	F8N170_NEUT8/1-84	0.44
CASG920101	1	13	F8N170_NEUT8/1-84	0.2
CHAM830107	1	13	F8N170_NEUT8/1-84	0.0
CHOP780201	1	13	F8N170_NEUT8/1-84	0.98
CHOP780202	1	13	F8N170_NEUT8/1-84	1.19
CHOP780203	1	13	F8N170_NEUT8/1-84	0.96
CIDH920105	1	13	F8N170_NEUT8/1-84	0.02
DAYM780201	1	13	F8N170_NEUT8/1-84	96.0
EISD860102	1	13	F8N170_NEUT8/1-84	1.2
FASG760101	1	13	F8N170_NEUT8/1-84	121.15
FAUJ880111	1	13	F8N170_NEUT8/1-84	0.0
FAUJ880111	1	13	F8N170_NEUT8/1-84	0.0
FAUJ880112	1	13	F8N170_NEUT8/1-84	0.0
GOLD730101	1	13	F8N170_NEUT8/1-84	0.75
GRAR740102	1	13	F8N170_NEUT8/1-84	8.1
JANJ780101	1	13	F8N170_NEUT8/1-84	27.8
JANJ780102	1	13	F8N170_NEUT8/1-84	51.0
JANJ780103	1	13	F8N170_NEUT8/1-84	16.0
JOND750101	1	13	F8N170_NEUT8/1-84	0.87
JOND920102	1	13	F8N170_NEUT8/1-84	100.0
KLEP840101	1	13	F8N170_NEUT8/1-84	0.0
KRIW790101	1	13	F8N170_NEUT8/1-84	4.32
KRIW790102	1	13	F8N170_NEUT8/1-84	0.26
KYTJ820101	1	13	F8N170_NEUT8/1-84	1.8
MITS020101	1	13	F8N170_NEUT8/1-84	0.0
PONP930101	1	13	F8N170_NEUT8/1-84	0.85
RACS820114	1	13	F8N170_NEUT8/1-84	20.28
RADA880108	1	13	F8N170_NEUT8/1-84	-0.06
TAKK010101	1	13	F8N170_NEUT8/1-84	7.3
TAKK010101	1	13	F8N170_NEUT8/1-84	7.3
VINM940101	1	13	F8N170_NEUT8/1-84	0.98
WARP780101	1	13	F8N170_NEUT8/1-84	8.72
WOLR790101	1	13	F8N170_NEUT8/1-84	0.59
ZIMJ680101	1	13	F8N170_NEUT8/1-84	0.83
Sequence_size	1	13	A0A0B0DW24_NEUCS/1-84	7.0
BHAR880101	1	13	A0A0B0DW24_NEUCS/1-84	0.44
CASG920101	1	13	A0A0B0DW24_NEUCS/1-84	0.2
CHAM830107	1	13	A0A0B0DW24_NEUCS/1-84	0.0
CHOP780201	1	13	A0A0B0DW24_NEUCS/1-84	0.98
CHOP780202	1	13	A0A0B0DW24_NEUCS/1-84	1.19
CHOP780203	1	13	A0A0B0DW24_NEUCS/1-84	0.96
CIDH920105	1	13	A0A0B0DW24_NEUCS/1-84	0.02
DAYM780201	1	13	A0A0B0DW24_NEUCS/1-84	96.0
EISD860102	1	13	A0A0B0DW24_NEUCS/1-84	1.2
FASG760101	1	13	A0A0B0DW24_NEUCS/1-84	121.15
FAUJ880111	1	13	A0A0B0DW24_NEUCS/1-84	0.0
FAUJ880111	1	13	A0A0B0DW24_NEUCS/1-84	0.0
FAUJ880112	1	13	A0A0B0DW24_NEUCS/1-84	0.0
GOLD730101	1	13	A0A0B0DW24_NEUCS/1-84	0.75
GRAR740102	1	13	A0A0B0DW24_NEUCS/1-84	8.1
JANJ780101	1	13	A0A0B0DW24_NEUCS/1-84	27.8
JANJ780102	1	13	A0A0B0DW24_NEUCS/1-84	51.0
JANJ780103	1	13	A0A0B0DW24_NEUCS/1-84	16.0
JOND750101	1	13	A0A0B0DW24_NEUCS/1-84	0.87
JOND920102	1	13	A0A0B0DW24_NEUCS/1-84	100.0
KLEP840101	1	13	A0A0B0DW24_NEUCS/1-84	0.0
KRIW790101	1	13	A0A0B0DW24_NEUCS/1-84	4.32
KRIW790102	1	13	A0A0B0DW24_NEUCS/1-84	0.26
KYTJ820101	1	13	A0A0B0DW24_NEUCS/1-84	1.8
MITS020101	1	13	A0A0B0DW24_NEUCS/1-84	0.0
PONP930101	1	13	A0A0B0DW24_NEUCS/1-84	0.85
RACS820114	1	13	A0A0B0DW24_NEUCS/1-84	20.28
RADA880108	1	13	A0A0B0DW24_NEUCS/1-84	-0.06
TAKK010101	1	13	A0A0B0DW24_NEUCS/1-84	7.3
TAKK010101	1	13	A0A0B0DW24_NEUCS/1-84	7.3
VINM940101	1	13	A0A0B0DW24_NEUCS/1-84	0.98
WARP780101	1	13	A0A0B0DW24_NEUCS/1-84	8.72
WOLR790101	1	13	A0A0B0DW24_NEUCS/1-84	0.59
ZIMJ680101	1	13	A0A0B0DW24_NEUCS/1-84	0.83
Sequence_size	1	13	G2QZI6_THITE/1-70	7.0
BHAR880101	1	13	G2QZI6_THITE/1-70	0.46
CASG920101	1	13	G2QZI6_THITE/1-70	0.4
CHAM830107	1	13	G2QZI6_THITE/1-70	0.0
CHOP780201	1	13	G2QZI6_THITE/1-70	0.77
CHOP780202	1	13	G2QZI6_THITE/1-70	0.87
CHOP780203	1	13	G2QZI6_THITE/1-70	0.96
CIDH920105	1	13	G2QZI6_THITE/1-70	0.26
DAYM780201	1	13	G2QZI6_THITE/1-70	66.0
EISD860102	1	13	G2QZI6_THITE/1-70	0.73
FASG760101	1	13	G2QZI6_THITE/1-70	121.15
FAUJ880111	1	13	G2QZI6_THITE/1-70	0.0
FAUJ880111	1	13	G2QZI6_THITE/1-70	0.0
FAUJ880112	1	13	G2QZI6_THITE/1-70	0.0
GOLD730101	1	13	G2QZI6_THITE/1-70	1.0
GRAR740102	1	13	G2QZI6_THITE/1-70	8.0
JANJ780101	1	13	G2QZI6_THITE/1-70	42.0
JANJ780102	1	13	G2QZI6_THITE/1-70	35.0
JANJ780103	1	13	G2QZI6_THITE/1-70	32.0
JOND750101	1	13	G2QZI6_THITE/1-70	1.52
JOND920102	1	13	G2QZI6_THITE/1-70	91.0
KLEP840101	1	13	G2QZI6_THITE/1-70	0.0
KRIW790101	1	13	G2QZI6_THITE/1-70	5.37
KRIW790102	1	13	G2QZI6_THITE/1-70	0.23
KYTJ820101	1	13	G2QZI6_THITE/1-70	-0.8
MITS020101	1	13	G2QZI6_THITE/1-70	0.0
PONP930101	1	13	G2QZI6_THITE/1-70	0.22
RACS820114	1	13	G2QZI6_THITE/1-70	20.28
RADA880108	1	13	G2QZI6_THITE/1-70	0.49
TAKK010101	1	13	G2QZI6_THITE/1-70	11.9
TAKK010101	1	13	G2QZI6_THITE/1-70	11.9
VINM940101	1	13	G2QZI6_THITE/1-70	0.95
WARP780101	1	13	G2QZI6_THITE/1-70	7.79
WOLR790101	1	13	G2QZI6_THITE/1-70	0.54
ZIMJ680101	1	13	G2QZI6_THITE/1-70	1.48
Sequence_size	1	13	G2Q4K9_THIHA/1-73	7.0
BHAR880101	1	13	G2Q4K9_THIHA/1-73	0.44
CASG920101	1	13	G2Q4K9_THIHA/1-73	0.4
CHAM830107	1	13	G2Q4K9_THIHA/1-73	0.0
CHOP780201	1	13	G2Q4K9_THIHA/1-73	0.83
CHOP780202	1	13	G2Q4K9_THIHA/1-73	1.19
CHOP780203	1	13	G2Q4K9_THIHA/1-73	0.96
CIDH920105	1	13	G2Q4K9_THIHA/1-73	0.26
DAYM780201	1	13	G2Q4K9_THIHA/1-73	96.0
EISD860102	1	13	G2Q4K9_THIHA/1-73	0.99
FASG760101	1	13	G2Q4K9_THIHA/1-73	121.15
FAUJ880111	1	13	G2Q4K9_THIHA/1-73	0.0
FAUJ880111	1	13	G2Q4K9_THIHA/1-73	0.0
FAUJ880112	1	13	G2Q4K9_THIHA/1-73	0.0
GOLD730101	1	13	G2Q4K9_THIHA/1-73	0.45
GRAR740102	1	13	G2Q4K9_THIHA/1-73	8.6
JANJ780101	1	13	G2Q4K9_THIHA/1-73	42.0
JANJ780102	1	13	G2Q4K9_THIHA/1-73	35.0
JANJ780103	1	13	G2Q4K9_THIHA/1-73	32.0
JOND750101	1	13	G2Q4K9_THIHA/1-73	0.87
JOND920102	1	13	G2Q4K9_THIHA/1-73	103.0
KLEP840101	1	13	G2Q4K9_THIHA/1-73	0.0
KRIW790101	1	13	G2Q4K9_THIHA/1-73	5.16
KRIW790102	1	13	G2Q4K9_THIHA/1-73	0.23
KYTJ820101	1	13	G2Q4K9_THIHA/1-73	-0.7
MITS020101	1	13	G2Q4K9_THIHA/1-73	0.0
PONP930101	1	13	G2Q4K9_THIHA/1-73	0.22
RACS820114	1	13	G2Q4K9_THIHA/1-73	20.28
RADA880108	1	13	G2Q4K9_THIHA/1-73	0.49
TAKK010101	1	13	G2Q4K9_THIHA/1-73	6.9
TAKK010101	1	13	G2Q4K9_THIHA/1-73	6.9
VINM940101	1	13	G2Q4K9_THIHA/1-73	0.95
WARP780101	1	13	G2Q4K9_THIHA/1-73	7.49
WOLR790101	1	13	G2Q4K9_THIHA/1-73	-0.02
ZIMJ680101	1	13	G2Q4K9_THIHA/1-73	1.1
Sequence_size	1	13	L7IGI8_MAGOY/1-86	7.0
BHAR880101	1	13	L7IGI8_MAGOY/1-86	0.5
CASG920101	1	13	L7IGI8_MAGOY/1-86	-0.7
CHAM830107	1	13	L7IGI8_MAGOY/1-86	1.0
CHOP780201	1	13	L7IGI8_MAGOY/1-86	1.0
CHOP780202	1	13	L7IGI8_MAGOY/1-86	0.75
CHOP780203	1	13	L7IGI8_MAGOY/1-86	0.95
CIDH920105	1	13	L7IGI8_MAGOY/1-86	-0.97
DAYM780201	1	13	L7IGI8_MAGOY/1-86	102.0
EISD860102	1	13	L7IGI8_MAGOY/1-86	0.99
FASG760101	1	13	L7IGI8_MAGOY/1-86	147.13
FAUJ880111	1	13	L7IGI8_MAGOY/1-86	0.0
FAUJ880111	1	13	L7IGI8_MAGOY/1-86	0.0
FAUJ880112	1	13	L7IGI8_MAGOY/1-86	0.0
GOLD730101	1	13	L7IGI8_MAGOY/1-86	0.0
GRAR740102	1	13	L7IGI8_MAGOY/1-86	10.4
JANJ780101	1	13	L7IGI8_MAGOY/1-86	50.7
JANJ780102	1	13	L7IGI8_MAGOY/1-86	34.0
JANJ780103	1	13	L7IGI8_MAGOY/1-86	34.0
JOND750101	1	13	L7IGI8_MAGOY/1-86	0.67
JOND920102	1	13	L7IGI8_MAGOY/1-86	77.0
KLEP840101	1	13	L7IGI8_MAGOY/1-86	0.0
KRIW790101	1	13	L7IGI8_MAGOY/1-86	6.09
KRIW790102	1	13	L7IGI8_MAGOY/1-86	0.28
KYTJ820101	1	13	L7IGI8_MAGOY/1-86	-3.2
MITS020101	1	13	L7IGI8_MAGOY/1-86	1.27
PONP930101	1	13	L7IGI8_MAGOY/1-86	-0.52
RACS820114	1	13	L7IGI8_MAGOY/1-86	18.56
RADA880108	1	13	L7IGI8_MAGOY/1-86	-0.5
TAKK010101	1	13	L7IGI8_MAGOY/1-86	4.4
TAKK010101	1	13	L7IGI8_MAGOY/1-86	4.4
VINM940101	1	13	L7IGI8_MAGOY/1-86	1.05
WARP780101	1	13	L7IGI8_MAGOY/1-86	7.08
WOLR790101	1	13	L7IGI8_MAGOY/1-86	-0.92
ZIMJ680101	1	13	L7IGI8_MAGOY/1-86	0.65
Sequence_size	1	13	L7IR00_MAGOP/1-86	7.0
BHAR880101	1	13	L7IR00_MAGOP/1-86	0.5
CASG920101	1	13	L7IR00_MAGOP/1-86	-0.7
CHAM830107	1	13	L7IR00_MAGOP/1-86	1.0
CHOP780201	1	13	L7IR00_MAGOP/1-86	1.0
CHOP780202	1	13	L7IR00_MAGOP/1-86	0.75
CHOP780203	1	13	L7IR00_MAGOP/1-86	0.95
CIDH920105	1	13	L7IR00_MAGOP/1-86	-0.97
DAYM780201	1	13	L7IR00_MAGOP/1-86	102.0
EISD860102	1	13	L7IR00_MAGOP/1-86	0.99
FASG760101	1	13	L7IR00_MAGOP/1-86	147.13
FAUJ880111	1	13	L7IR00_MAGOP/1-86	0.0
FAUJ880111	1	13	L7IR00_MAGOP/1-86	0.0
FAUJ880112	1	13	L7IR00_MAGOP/1-86	0.0
GOLD730101	1	13	L7IR00_MAGOP/1-86	0.0
GRAR740102	1	13	L7IR00_MAGOP/1-86	10.4
JANJ780101	1	13	L7IR00_MAGOP/1-86	50.7
JANJ780102	1	13	L7IR00_MAGOP/1-86	34.0
