AAindex	Loop	Family	Sequence_name	Value
MITS020101	4	9	CP2B_CONBE/1-27	0.0
PONP930101	4	9	CP2B_CONBE/1-27	-0.08
RACS820114	4	9	CP2B_CONBE/1-27	21.09
RADA880108	4	9	CP2B_CONBE/1-27	-0.27
TAKK010101	4	9	CP2B_CONBE/1-27	3.6
TAKK010101	4	9	CP2B_CONBE/1-27	3.6
VINM940101	4	9	CP2B_CONBE/1-27	1.0
WARP780101	4	9	CP2B_CONBE/1-27	7.0
WOLR790101	4	9	CP2B_CONBE/1-27	-0.02
ZIMJ680101	4	9	CP2B_CONBE/1-27	0.54
Sequence_size	5	9	TU142_LOPOL/1-88	13.0
BHAR880101	5	9	TU142_LOPOL/1-88	0.47
CASG920101	5	9	TU142_LOPOL/1-88	-0.4
CHAM830107	5	9	TU142_LOPOL/1-88	0.0
CHOP780201	5	9	TU142_LOPOL/1-88	0.7
CHOP780202	5	9	TU142_LOPOL/1-88	0.89
CHOP780203	5	9	TU142_LOPOL/1-88	1.14
CIDH920105	5	9	TU142_LOPOL/1-88	-0.41
DAYM780201	5	9	TU142_LOPOL/1-88	56.0
EISD860102	5	9	TU142_LOPOL/1-88	0.48
FASG760101	5	9	TU142_LOPOL/1-88	121.15
FAUJ880111	5	9	TU142_LOPOL/1-88	0.0
FAUJ880111	5	9	TU142_LOPOL/1-88	0.0
FAUJ880112	5	9	TU142_LOPOL/1-88	0.0
GOLD730101	5	9	TU142_LOPOL/1-88	1.0
GRAR740102	5	9	TU142_LOPOL/1-88	8.6
JANJ780101	5	9	TU142_LOPOL/1-88	51.5
JANJ780102	5	9	TU142_LOPOL/1-88	25.0
JANJ780103	5	9	TU142_LOPOL/1-88	41.0
JOND750101	5	9	TU142_LOPOL/1-88	1.52
JOND920102	5	9	TU142_LOPOL/1-88	58.0
KLEP840101	5	9	TU142_LOPOL/1-88	0.0
KRIW790101	5	9	TU142_LOPOL/1-88	6.09
KRIW790102	5	9	TU142_LOPOL/1-88	0.28
KYTJ820101	5	9	TU142_LOPOL/1-88	-1.3
MITS020101	5	9	TU142_LOPOL/1-88	0.0
PONP930101	5	9	TU142_LOPOL/1-88	0.0
RACS820114	5	9	TU142_LOPOL/1-88	26.36
RADA880108	5	9	TU142_LOPOL/1-88	-0.27
TAKK010101	5	9	TU142_LOPOL/1-88	6.9
TAKK010101	5	9	TU142_LOPOL/1-88	6.9
VINM940101	5	9	TU142_LOPOL/1-88	1.03
WARP780101	5	9	TU142_LOPOL/1-88	7.79
WOLR790101	5	9	TU142_LOPOL/1-88	0.54
ZIMJ680101	5	9	TU142_LOPOL/1-88	1.48
Sequence_size	5	9	CP2B_CONBE/1-27	6.0
BHAR880101	5	9	CP2B_CONBE/1-27	0.39
CASG920101	5	9	CP2B_CONBE/1-27	0.35
CHAM830107	5	9	CP2B_CONBE/1-27	0.0
CHOP780201	5	9	CP2B_CONBE/1-27	0.73
CHOP780202	5	9	CP2B_CONBE/1-27	1.15
CHOP780203	5	9	CP2B_CONBE/1-27	0.96
CIDH920105	5	9	CP2B_CONBE/1-27	0.4
DAYM780201	5	9	CP2B_CONBE/1-27	67.0
EISD860102	5	9	CP2B_CONBE/1-27	0.45
FASG760101	5	9	CP2B_CONBE/1-27	121.15
FAUJ880111	5	9	CP2B_CONBE/1-27	0.0
FAUJ880111	5	9	CP2B_CONBE/1-27	0.0
FAUJ880112	5	9	CP2B_CONBE/1-27	0.0
GOLD730101	5	9	CP2B_CONBE/1-27	0.88
GRAR740102	5	9	CP2B_CONBE/1-27	7.15
JANJ780101	5	9	CP2B_CONBE/1-27	34.9
JANJ780102	5	9	CP2B_CONBE/1-27	43.0
JANJ780103	5	9	CP2B_CONBE/1-27	23.5
JOND750101	5	9	CP2B_CONBE/1-27	1.2
JOND920102	5	9	CP2B_CONBE/1-27	67.0
KLEP840101	5	9	CP2B_CONBE/1-27	0.0
KRIW790101	5	9	CP2B_CONBE/1-27	3.95
KRIW790102	5	9	CP2B_CONBE/1-27	0.26
KYTJ820101	5	9	CP2B_CONBE/1-27	0.5
MITS020101	5	9	CP2B_CONBE/1-27	0.0
PONP930101	5	9	CP2B_CONBE/1-27	1.11
RACS820114	5	9	CP2B_CONBE/1-27	24.27
RADA880108	5	9	CP2B_CONBE/1-27	0.14
TAKK010101	5	9	CP2B_CONBE/1-27	3.0
TAKK010101	5	9	CP2B_CONBE/1-27	3.0
VINM940101	5	9	CP2B_CONBE/1-27	0.96
WARP780101	5	9	CP2B_CONBE/1-27	7.99
WOLR790101	5	9	CP2B_CONBE/1-27	0.27
ZIMJ680101	5	9	CP2B_CONBE/1-27	1.16
