AAindex	Loop	Family	Sequence_name	Value
CHAM830107	1	25	ITR2_SPIOL/1-36	0.0
CHOP780201	1	25	ITR2_SPIOL/1-36	0.77
CHOP780202	1	25	ITR2_SPIOL/1-36	0.75
CHOP780203	1	25	ITR2_SPIOL/1-36	1.43
CIDH920105	1	25	ITR2_SPIOL/1-36	-0.09
DAYM780201	1	25	ITR2_SPIOL/1-36	96.0
EISD860102	1	25	ITR2_SPIOL/1-36	0.18
FASG760101	1	25	ITR2_SPIOL/1-36	105.09
FAUJ880111	1	25	ITR2_SPIOL/1-36	0.0
FAUJ880111	1	25	ITR2_SPIOL/1-36	0.0
FAUJ880112	1	25	ITR2_SPIOL/1-36	0.0
GOLD730101	1	25	ITR2_SPIOL/1-36	0.75
GRAR740102	1	25	ITR2_SPIOL/1-36	8.1
JANJ780101	1	25	ITR2_SPIOL/1-36	27.8
JANJ780102	1	25	ITR2_SPIOL/1-36	51.0
JANJ780103	1	25	ITR2_SPIOL/1-36	15.0
JOND750101	1	25	ITR2_SPIOL/1-36	0.87
JOND920102	1	25	ITR2_SPIOL/1-36	100.0
KLEP840101	1	25	ITR2_SPIOL/1-36	0.0
KRIW790101	1	25	ITR2_SPIOL/1-36	5.37
KRIW790102	1	25	ITR2_SPIOL/1-36	0.27
KYTJ820101	1	25	ITR2_SPIOL/1-36	-0.4
MITS020101	1	25	ITR2_SPIOL/1-36	0.0
PONP930101	1	25	ITR2_SPIOL/1-36	0.0
RACS820114	1	25	ITR2_SPIOL/1-36	20.28
RADA880108	1	25	ITR2_SPIOL/1-36	-0.06
TAKK010101	1	25	ITR2_SPIOL/1-36	3.0
TAKK010101	1	25	ITR2_SPIOL/1-36	3.0
VINM940101	1	25	ITR2_SPIOL/1-36	1.03
WARP780101	1	25	ITR2_SPIOL/1-36	7.99
WOLR790101	1	25	ITR2_SPIOL/1-36	0.59
ZIMJ680101	1	25	ITR2_SPIOL/1-36	0.83
Sequence_size	1	25	ITR3_SPIOL/1-37	7.0
BHAR880101	1	25	ITR3_SPIOL/1-37	0.51
CASG920101	1	25	ITR3_SPIOL/1-37	-0.1
CHAM830107	1	25	ITR3_SPIOL/1-37	0.0
CHOP780201	1	25	ITR3_SPIOL/1-37	0.77
CHOP780202	1	25	ITR3_SPIOL/1-37	0.75
CHOP780203	1	25	ITR3_SPIOL/1-37	1.43
CIDH920105	1	25	ITR3_SPIOL/1-37	-0.09
DAYM780201	1	25	ITR3_SPIOL/1-37	96.0
EISD860102	1	25	ITR3_SPIOL/1-37	0.18
FASG760101	1	25	ITR3_SPIOL/1-37	105.09
FAUJ880111	1	25	ITR3_SPIOL/1-37	0.0
FAUJ880111	1	25	ITR3_SPIOL/1-37	0.0
FAUJ880112	1	25	ITR3_SPIOL/1-37	0.0
GOLD730101	1	25	ITR3_SPIOL/1-37	0.75
GRAR740102	1	25	ITR3_SPIOL/1-37	8.1
JANJ780101	1	25	ITR3_SPIOL/1-37	27.8
JANJ780102	1	25	ITR3_SPIOL/1-37	51.0
JANJ780103	1	25	ITR3_SPIOL/1-37	15.0
JOND750101	1	25	ITR3_SPIOL/1-37	0.87
JOND920102	1	25	ITR3_SPIOL/1-37	100.0
KLEP840101	1	25	ITR3_SPIOL/1-37	0.0
KRIW790101	1	25	ITR3_SPIOL/1-37	5.37
KRIW790102	1	25	ITR3_SPIOL/1-37	0.27
KYTJ820101	1	25	ITR3_SPIOL/1-37	-0.4
MITS020101	1	25	ITR3_SPIOL/1-37	0.0
PONP930101	1	25	ITR3_SPIOL/1-37	0.0
RACS820114	1	25	ITR3_SPIOL/1-37	20.28
RADA880108	1	25	ITR3_SPIOL/1-37	-0.06
TAKK010101	1	25	ITR3_SPIOL/1-37	3.0
TAKK010101	1	25	ITR3_SPIOL/1-37	3.0
VINM940101	1	25	ITR3_SPIOL/1-37	1.03
WARP780101	1	25	ITR3_SPIOL/1-37	7.99
WOLR790101	1	25	ITR3_SPIOL/1-37	0.59
ZIMJ680101	1	25	ITR3_SPIOL/1-37	0.83
Sequence_size	1	25	A0A0K9QXT1_SPIOL/1-91	7.0
BHAR880101	1	25	A0A0K9QXT1_SPIOL/1-91	0.51
CASG920101	1	25	A0A0K9QXT1_SPIOL/1-91	-0.5
CHAM830107	1	25	A0A0K9QXT1_SPIOL/1-91	0.0
CHOP780201	1	25	A0A0K9QXT1_SPIOL/1-91	0.7
CHOP780202	1	25	A0A0K9QXT1_SPIOL/1-91	0.75
CHOP780203	1	25	A0A0K9QXT1_SPIOL/1-91	1.43
CIDH920105	1	25	A0A0K9QXT1_SPIOL/1-91	-0.77
DAYM780201	1	25	A0A0K9QXT1_SPIOL/1-91	96.0
EISD860102	1	25	A0A0K9QXT1_SPIOL/1-91	0.73
FASG760101	1	25	A0A0K9QXT1_SPIOL/1-91	115.13
FAUJ880111	1	25	A0A0K9QXT1_SPIOL/1-91	0.0
FAUJ880111	1	25	A0A0K9QXT1_SPIOL/1-91	0.0
FAUJ880112	1	25	A0A0K9QXT1_SPIOL/1-91	0.0
GOLD730101	1	25	A0A0K9QXT1_SPIOL/1-91	0.69
GRAR740102	1	25	A0A0K9QXT1_SPIOL/1-91	9.0
JANJ780101	1	25	A0A0K9QXT1_SPIOL/1-91	42.0
JANJ780102	1	25	A0A0K9QXT1_SPIOL/1-91	35.0
JANJ780103	1	25	A0A0K9QXT1_SPIOL/1-91	32.0
JOND750101	1	25	A0A0K9QXT1_SPIOL/1-91	0.1
JOND920102	1	25	A0A0K9QXT1_SPIOL/1-91	103.0
KLEP840101	1	25	A0A0K9QXT1_SPIOL/1-91	0.0
KRIW790101	1	25	A0A0K9QXT1_SPIOL/1-91	5.37
KRIW790102	1	25	A0A0K9QXT1_SPIOL/1-91	0.27
KYTJ820101	1	25	A0A0K9QXT1_SPIOL/1-91	-0.8
MITS020101	1	25	A0A0K9QXT1_SPIOL/1-91	0.0
PONP930101	1	25	A0A0K9QXT1_SPIOL/1-91	-0.48
RACS820114	1	25	A0A0K9QXT1_SPIOL/1-91	20.28
RADA880108	1	25	A0A0K9QXT1_SPIOL/1-91	-0.41
TAKK010101	1	25	A0A0K9QXT1_SPIOL/1-91	3.0
TAKK010101	1	25	A0A0K9QXT1_SPIOL/1-91	3.0
VINM940101	1	25	A0A0K9QXT1_SPIOL/1-91	1.05
WARP780101	1	25	A0A0K9QXT1_SPIOL/1-91	7.79
WOLR790101	1	25	A0A0K9QXT1_SPIOL/1-91	0.54
ZIMJ680101	1	25	A0A0K9QXT1_SPIOL/1-91	0.14
Sequence_size	1	25	ITR1_MIRJA/1-37	7.0
BHAR880101	1	25	ITR1_MIRJA/1-37	0.46
CASG920101	1	25	ITR1_MIRJA/1-37	-0.4
CHAM830107	1	25	ITR1_MIRJA/1-37	0.0
CHOP780201	1	25	ITR1_MIRJA/1-37	1.08
CHOP780202	1	25	ITR1_MIRJA/1-37	1.1
CHOP780203	1	25	ITR1_MIRJA/1-37	0.96
CIDH920105	1	25	ITR1_MIRJA/1-37	-0.41
DAYM780201	1	25	ITR1_MIRJA/1-37	96.0
EISD860102	1	25	ITR1_MIRJA/1-37	1.5
FASG760101	1	25	ITR1_MIRJA/1-37	131.17
FAUJ880111	1	25	ITR1_MIRJA/1-37	0.0
FAUJ880111	1	25	ITR1_MIRJA/1-37	0.0
FAUJ880112	1	25	ITR1_MIRJA/1-37	0.0
GOLD730101	1	25	ITR1_MIRJA/1-37	0.75
GRAR740102	1	25	ITR1_MIRJA/1-37	8.6
JANJ780101	1	25	ITR1_MIRJA/1-37	45.0
JANJ780102	1	25	ITR1_MIRJA/1-37	30.0
JANJ780103	1	25	ITR1_MIRJA/1-37	32.0
JOND750101	1	25	ITR1_MIRJA/1-37	0.87
JOND920102	1	25	ITR1_MIRJA/1-37	86.0
KLEP840101	1	25	ITR1_MIRJA/1-37	0.0
KRIW790101	1	25	ITR1_MIRJA/1-37	5.16
KRIW790102	1	25	ITR1_MIRJA/1-37	0.28
KYTJ820101	1	25	ITR1_MIRJA/1-37	-0.7
MITS020101	1	25	ITR1_MIRJA/1-37	0.0
PONP930101	1	25	ITR1_MIRJA/1-37	-0.08
RACS820114	1	25	ITR1_MIRJA/1-37	20.28
RADA880108	1	25	ITR1_MIRJA/1-37	-0.27
TAKK010101	1	25	ITR1_MIRJA/1-37	6.9
TAKK010101	1	25	ITR1_MIRJA/1-37	6.9
VINM940101	1	25	ITR1_MIRJA/1-37	1.0
WARP780101	1	25	ITR1_MIRJA/1-37	7.0
WOLR790101	1	25	ITR1_MIRJA/1-37	-0.02
ZIMJ680101	1	25	ITR1_MIRJA/1-37	0.83
Sequence_size	2	25	ITR1_SPIOL/1-35	9.0
BHAR880101	2	25	ITR1_SPIOL/1-35	0.51
CASG920101	2	25	ITR1_SPIOL/1-35	-0.7
CHAM830107	2	25	ITR1_SPIOL/1-35	0.0
CHOP780201	2	25	ITR1_SPIOL/1-35	0.7
CHOP780202	2	25	ITR1_SPIOL/1-35	0.75
CHOP780203	2	25	ITR1_SPIOL/1-35	1.43
CIDH920105	2	25	ITR1_SPIOL/1-35	-0.8
DAYM780201	2	25	ITR1_SPIOL/1-35	56.0
EISD860102	2	25	ITR1_SPIOL/1-35	0.18
FASG760101	2	25	ITR1_SPIOL/1-35	115.13
FAUJ880111	2	25	ITR1_SPIOL/1-35	0.0
FAUJ880111	2	25	ITR1_SPIOL/1-35	0.0
FAUJ880112	2	25	ITR1_SPIOL/1-35	0.0
GOLD730101	2	25	ITR1_SPIOL/1-35	0.59
GRAR740102	2	25	ITR1_SPIOL/1-35	9.0
JANJ780101	2	25	ITR1_SPIOL/1-35	42.0
JANJ780102	2	25	ITR1_SPIOL/1-35	35.0
JANJ780103	2	25	ITR1_SPIOL/1-35	32.0
JOND750101	2	25	ITR1_SPIOL/1-35	0.67
JOND920102	2	25	ITR1_SPIOL/1-35	58.0
KLEP840101	2	25	ITR1_SPIOL/1-35	0.0
KRIW790101	2	25	ITR1_SPIOL/1-35	6.09
KRIW790102	2	25	ITR1_SPIOL/1-35	0.28
KYTJ820101	2	25	ITR1_SPIOL/1-35	-0.8
MITS020101	2	25	ITR1_SPIOL/1-35	0.0
PONP930101	2	25	ITR1_SPIOL/1-35	-0.42
RACS820114	2	25	ITR1_SPIOL/1-35	30.57
RADA880108	2	25	ITR1_SPIOL/1-35	-0.41
TAKK010101	2	25	ITR1_SPIOL/1-35	3.0
TAKK010101	2	25	ITR1_SPIOL/1-35	3.0
VINM940101	2	25	ITR1_SPIOL/1-35	1.04
WARP780101	2	25	ITR1_SPIOL/1-35	7.79
WOLR790101	2	25	ITR1_SPIOL/1-35	0.54
ZIMJ680101	2	25	ITR1_SPIOL/1-35	0.65
Sequence_size	2	25	ITR2_SPIOL/1-36	9.0
BHAR880101	2	25	ITR2_SPIOL/1-36	0.51
CASG920101	2	25	ITR2_SPIOL/1-36	-0.7
CHAM830107	2	25	ITR2_SPIOL/1-36	0.0
CHOP780201	2	25	ITR2_SPIOL/1-36	0.7
CHOP780202	2	25	ITR2_SPIOL/1-36	0.75
CHOP780203	2	25	ITR2_SPIOL/1-36	1.43
CIDH920105	2	25	ITR2_SPIOL/1-36	-0.8
DAYM780201	2	25	ITR2_SPIOL/1-36	56.0
EISD860102	2	25	ITR2_SPIOL/1-36	0.18
FASG760101	2	25	ITR2_SPIOL/1-36	115.13
FAUJ880111	2	25	ITR2_SPIOL/1-36	0.0
FAUJ880111	2	25	ITR2_SPIOL/1-36	0.0
FAUJ880112	2	25	ITR2_SPIOL/1-36	0.0
GOLD730101	2	25	ITR2_SPIOL/1-36	0.59
GRAR740102	2	25	ITR2_SPIOL/1-36	9.0
JANJ780101	2	25	ITR2_SPIOL/1-36	42.0
JANJ780102	2	25	ITR2_SPIOL/1-36	35.0
JANJ780103	2	25	ITR2_SPIOL/1-36	32.0
JOND750101	2	25	ITR2_SPIOL/1-36	0.67
JOND920102	2	25	ITR2_SPIOL/1-36	58.0
KLEP840101	2	25	ITR2_SPIOL/1-36	0.0
KRIW790101	2	25	ITR2_SPIOL/1-36	6.09
KRIW790102	2	25	ITR2_SPIOL/1-36	0.28
KYTJ820101	2	25	ITR2_SPIOL/1-36	-0.8
MITS020101	2	25	ITR2_SPIOL/1-36	0.0
PONP930101	2	25	ITR2_SPIOL/1-36	-0.42
RACS820114	2	25	ITR2_SPIOL/1-36	30.57
RADA880108	2	25	ITR2_SPIOL/1-36	-0.41
TAKK010101	2	25	ITR2_SPIOL/1-36	3.0
TAKK010101	2	25	ITR2_SPIOL/1-36	3.0
VINM940101	2	25	ITR2_SPIOL/1-36	1.04
WARP780101	2	25	ITR2_SPIOL/1-36	7.79
WOLR790101	2	25	ITR2_SPIOL/1-36	0.54
ZIMJ680101	2	25	ITR2_SPIOL/1-36	0.65
Sequence_size	2	25	ITR3_SPIOL/1-37	9.0
BHAR880101	2	25	ITR3_SPIOL/1-37	0.51
CASG920101	2	25	ITR3_SPIOL/1-37	-0.7
CHAM830107	2	25	ITR3_SPIOL/1-37	0.0
CHOP780201	2	25	ITR3_SPIOL/1-37	0.7
CHOP780202	2	25	ITR3_SPIOL/1-37	0.75
CHOP780203	2	25	ITR3_SPIOL/1-37	1.43
CIDH920105	2	25	ITR3_SPIOL/1-37	-0.8
DAYM780201	2	25	ITR3_SPIOL/1-37	56.0
EISD860102	2	25	ITR3_SPIOL/1-37	0.18
FASG760101	2	25	ITR3_SPIOL/1-37	115.13
FAUJ880111	2	25	ITR3_SPIOL/1-37	0.0
FAUJ880111	2	25	ITR3_SPIOL/1-37	0.0
FAUJ880112	2	25	ITR3_SPIOL/1-37	0.0
GOLD730101	2	25	ITR3_SPIOL/1-37	0.59
GRAR740102	2	25	ITR3_SPIOL/1-37	9.0
JANJ780101	2	25	ITR3_SPIOL/1-37	42.0
JANJ780102	2	25	ITR3_SPIOL/1-37	35.0
JANJ780103	2	25	ITR3_SPIOL/1-37	32.0
JOND750101	2	25	ITR3_SPIOL/1-37	0.67
JOND920102	2	25	ITR3_SPIOL/1-37	58.0
KLEP840101	2	25	ITR3_SPIOL/1-37	0.0
KRIW790101	2	25	ITR3_SPIOL/1-37	6.09
KRIW790102	2	25	ITR3_SPIOL/1-37	0.28
KYTJ820101	2	25	ITR3_SPIOL/1-37	-0.8
MITS020101	2	25	ITR3_SPIOL/1-37	0.0
PONP930101	2	25	ITR3_SPIOL/1-37	-0.42
RACS820114	2	25	ITR3_SPIOL/1-37	30.57
RADA880108	2	25	ITR3_SPIOL/1-37	-0.41
TAKK010101	2	25	ITR3_SPIOL/1-37	3.0
TAKK010101	2	25	ITR3_SPIOL/1-37	3.0
VINM940101	2	25	ITR3_SPIOL/1-37	1.04
WARP780101	2	25	ITR3_SPIOL/1-37	7.79
WOLR790101	2	25	ITR3_SPIOL/1-37	0.54
ZIMJ680101	2	25	ITR3_SPIOL/1-37	0.65
Sequence_size	2	25	A0A0K9QXT1_SPIOL/1-91	9.0
BHAR880101	2	25	A0A0K9QXT1_SPIOL/1-91	0.51
CASG920101	2	25	A0A0K9QXT1_SPIOL/1-91	-0.7
CHAM830107	2	25	A0A0K9QXT1_SPIOL/1-91	0.0
CHOP780201	2	25	A0A0K9QXT1_SPIOL/1-91	0.7
CHOP780202	2	25	A0A0K9QXT1_SPIOL/1-91	0.75
CHOP780203	2	25	A0A0K9QXT1_SPIOL/1-91	1.43
CIDH920105	2	25	A0A0K9QXT1_SPIOL/1-91	-0.8
DAYM780201	2	25	A0A0K9QXT1_SPIOL/1-91	56.0
EISD860102	2	25	A0A0K9QXT1_SPIOL/1-91	0.18
FASG760101	2	25	A0A0K9QXT1_SPIOL/1-91	115.13
FAUJ880111	2	25	A0A0K9QXT1_SPIOL/1-91	0.0
FAUJ880111	2	25	A0A0K9QXT1_SPIOL/1-91	0.0
FAUJ880112	2	25	A0A0K9QXT1_SPIOL/1-91	0.0
GOLD730101	2	25	A0A0K9QXT1_SPIOL/1-91	0.59
GRAR740102	2	25	A0A0K9QXT1_SPIOL/1-91	9.0
JANJ780101	2	25	A0A0K9QXT1_SPIOL/1-91	42.0
JANJ780102	2	25	A0A0K9QXT1_SPIOL/1-91	35.0
JANJ780103	2	25	A0A0K9QXT1_SPIOL/1-91	32.0
JOND750101	2	25	A0A0K9QXT1_SPIOL/1-91	0.67
JOND920102	2	25	A0A0K9QXT1_SPIOL/1-91	58.0
KLEP840101	2	25	A0A0K9QXT1_SPIOL/1-91	0.0
KRIW790101	2	25	A0A0K9QXT1_SPIOL/1-91	6.09
KRIW790102	2	25	A0A0K9QXT1_SPIOL/1-91	0.28
KYTJ820101	2	25	A0A0K9QXT1_SPIOL/1-91	-0.8
MITS020101	2	25	A0A0K9QXT1_SPIOL/1-91	0.0
PONP930101	2	25	A0A0K9QXT1_SPIOL/1-91	-0.42
RACS820114	2	25	A0A0K9QXT1_SPIOL/1-91	30.57
RADA880108	2	25	A0A0K9QXT1_SPIOL/1-91	-0.41
TAKK010101	2	25	A0A0K9QXT1_SPIOL/1-91	3.0
TAKK010101	2	25	A0A0K9QXT1_SPIOL/1-91	3.0
VINM940101	2	25	A0A0K9QXT1_SPIOL/1-91	1.04
WARP780101	2	25	A0A0K9QXT1_SPIOL/1-91	7.79
WOLR790101	2	25	A0A0K9QXT1_SPIOL/1-91	0.54
ZIMJ680101	2	25	A0A0K9QXT1_SPIOL/1-91	0.65
Sequence_size	2	25	ITR1_MIRJA/1-37	8.0
BHAR880101	2	25	ITR1_MIRJA/1-37	0.46
CASG920101	2	25	ITR1_MIRJA/1-37	-0.5
CHAM830107	2	25	ITR1_MIRJA/1-37	0.0
CHOP780201	2	25	ITR1_MIRJA/1-37	0.67
CHOP780202	2	25	ITR1_MIRJA/1-37	0.86
CHOP780203	2	25	ITR1_MIRJA/1-37	1.46
CIDH920105	2	25	ITR1_MIRJA/1-37	-0.09
DAYM780201	2	25	ITR1_MIRJA/1-37	56.0
EISD860102	2	25	ITR1_MIRJA/1-37	0.18
FASG760101	2	25	ITR1_MIRJA/1-37	118.14
FAUJ880111	2	25	ITR1_MIRJA/1-37	0.0
FAUJ880111	2	25	ITR1_MIRJA/1-37	0.0
FAUJ880112	2	25	ITR1_MIRJA/1-37	0.0
GOLD730101	2	25	ITR1_MIRJA/1-37	1.8
GRAR740102	2	25	ITR1_MIRJA/1-37	8.0
JANJ780101	2	25	ITR1_MIRJA/1-37	51.5
JANJ780102	2	25	ITR1_MIRJA/1-37	25.0
JANJ780103	2	25	ITR1_MIRJA/1-37	45.0
JOND750101	2	25	ITR1_MIRJA/1-37	2.09
JOND920102	2	25	ITR1_MIRJA/1-37	58.0
KLEP840101	2	25	ITR1_MIRJA/1-37	0.0
KRIW790101	2	25	ITR1_MIRJA/1-37	6.24
KRIW790102	2	25	ITR1_MIRJA/1-37	0.31
KYTJ820101	2	25	ITR1_MIRJA/1-37	-1.6
MITS020101	2	25	ITR1_MIRJA/1-37	0.0
PONP930101	2	25	ITR1_MIRJA/1-37	-0.48
RACS820114	2	25	ITR1_MIRJA/1-37	28.46
RADA880108	2	25	ITR1_MIRJA/1-37	0.0
TAKK010101	2	25	ITR1_MIRJA/1-37	12.4
TAKK010101	2	25	ITR1_MIRJA/1-37	12.4
VINM940101	2	25	ITR1_MIRJA/1-37	1.05
WARP780101	2	25	ITR1_MIRJA/1-37	7.79
WOLR790101	2	25	ITR1_MIRJA/1-37	0.54
ZIMJ680101	2	25	ITR1_MIRJA/1-37	2.09
Sequence_size	3	25	ITR1_SPIOL/1-35	1.0
BHAR880101	3	25	ITR1_SPIOL/1-35	0.35
CASG920101	3	25	ITR1_SPIOL/1-35	1.9
CHAM830107	3	25	ITR1_SPIOL/1-35	0.0
CHOP780201	3	25	ITR1_SPIOL/1-35	0.7
CHOP780202	3	25	ITR1_SPIOL/1-35	1.19
CHOP780203	3	25	ITR1_SPIOL/1-35	0.96
CIDH920105	3	25	ITR1_SPIOL/1-35	0.77
DAYM780201	3	25	ITR1_SPIOL/1-35	20.0
EISD860102	3	25	ITR1_SPIOL/1-35	0.17
FASG760101	3	25	ITR1_SPIOL/1-35	121.15
FAUJ880111	3	25	ITR1_SPIOL/1-35	0.0
FAUJ880111	3	25	ITR1_SPIOL/1-35	0.0
FAUJ880112	3	25	ITR1_SPIOL/1-35	0.0
GOLD730101	3	25	ITR1_SPIOL/1-35	1.0
GRAR740102	3	25	ITR1_SPIOL/1-35	5.5
JANJ780101	3	25	ITR1_SPIOL/1-35	15.5
JANJ780102	3	25	ITR1_SPIOL/1-35	74.0
JANJ780103	3	25	ITR1_SPIOL/1-35	5.0
JOND750101	3	25	ITR1_SPIOL/1-35	1.52
JOND920102	3	25	ITR1_SPIOL/1-35	44.0
KLEP840101	3	25	ITR1_SPIOL/1-35	0.0
KRIW790101	3	25	ITR1_SPIOL/1-35	1.73
KRIW790102	3	25	ITR1_SPIOL/1-35	0.11
KYTJ820101	3	25	ITR1_SPIOL/1-35	2.5
MITS020101	3	25	ITR1_SPIOL/1-35	0.0
PONP930101	3	25	ITR1_SPIOL/1-35	2.1
RACS820114	3	25	ITR1_SPIOL/1-35	30.57
RADA880108	3	25	ITR1_SPIOL/1-35	1.36
TAKK010101	3	25	ITR1_SPIOL/1-35	3.0
TAKK010101	3	25	ITR1_SPIOL/1-35	3.0
VINM940101	3	25	ITR1_SPIOL/1-35	0.91
WARP780101	3	25	ITR1_SPIOL/1-35	8.89
WOLR790101	3	25	ITR1_SPIOL/1-35	0.59
ZIMJ680101	3	25	ITR1_SPIOL/1-35	1.48
Sequence_size	3	25	ITR2_SPIOL/1-36	1.0
BHAR880101	3	25	ITR2_SPIOL/1-36	0.35
CASG920101	3	25	ITR2_SPIOL/1-36	1.9
CHAM830107	3	25	ITR2_SPIOL/1-36	0.0
CHOP780201	3	25	ITR2_SPIOL/1-36	0.7
CHOP780202	3	25	ITR2_SPIOL/1-36	1.19
CHOP780203	3	25	ITR2_SPIOL/1-36	0.96
CIDH920105	3	25	ITR2_SPIOL/1-36	0.77
DAYM780201	3	25	ITR2_SPIOL/1-36	20.0
EISD860102	3	25	ITR2_SPIOL/1-36	0.17
FASG760101	3	25	ITR2_SPIOL/1-36	121.15
FAUJ880111	3	25	ITR2_SPIOL/1-36	0.0
FAUJ880111	3	25	ITR2_SPIOL/1-36	0.0
FAUJ880112	3	25	ITR2_SPIOL/1-36	0.0
GOLD730101	3	25	ITR2_SPIOL/1-36	1.0
GRAR740102	3	25	ITR2_SPIOL/1-36	5.5
JANJ780101	3	25	ITR2_SPIOL/1-36	15.5
JANJ780102	3	25	ITR2_SPIOL/1-36	74.0
JANJ780103	3	25	ITR2_SPIOL/1-36	5.0
JOND750101	3	25	ITR2_SPIOL/1-36	1.52
JOND920102	3	25	ITR2_SPIOL/1-36	44.0
KLEP840101	3	25	ITR2_SPIOL/1-36	0.0
KRIW790101	3	25	ITR2_SPIOL/1-36	1.73
KRIW790102	3	25	ITR2_SPIOL/1-36	0.11
KYTJ820101	3	25	ITR2_SPIOL/1-36	2.5
MITS020101	3	25	ITR2_SPIOL/1-36	0.0
PONP930101	3	25	ITR2_SPIOL/1-36	2.1
RACS820114	3	25	ITR2_SPIOL/1-36	30.57
RADA880108	3	25	ITR2_SPIOL/1-36	1.36
TAKK010101	3	25	ITR2_SPIOL/1-36	3.0
TAKK010101	3	25	ITR2_SPIOL/1-36	3.0
VINM940101	3	25	ITR2_SPIOL/1-36	0.91
WARP780101	3	25	ITR2_SPIOL/1-36	8.89
WOLR790101	3	25	ITR2_SPIOL/1-36	0.59
ZIMJ680101	3	25	ITR2_SPIOL/1-36	1.48
Sequence_size	3	25	ITR3_SPIOL/1-37	1.0
BHAR880101	3	25	ITR3_SPIOL/1-37	0.35
CASG920101	3	25	ITR3_SPIOL/1-37	1.9
CHAM830107	3	25	ITR3_SPIOL/1-37	0.0
CHOP780201	3	25	ITR3_SPIOL/1-37	0.7
CHOP780202	3	25	ITR3_SPIOL/1-37	1.19
CHOP780203	3	25	ITR3_SPIOL/1-37	0.96
CIDH920105	3	25	ITR3_SPIOL/1-37	0.77
DAYM780201	3	25	ITR3_SPIOL/1-37	20.0
EISD860102	3	25	ITR3_SPIOL/1-37	0.17
FASG760101	3	25	ITR3_SPIOL/1-37	121.15
FAUJ880111	3	25	ITR3_SPIOL/1-37	0.0
FAUJ880111	3	25	ITR3_SPIOL/1-37	0.0
FAUJ880112	3	25	ITR3_SPIOL/1-37	0.0
GOLD730101	3	25	ITR3_SPIOL/1-37	1.0
GRAR740102	3	25	ITR3_SPIOL/1-37	5.5
JANJ780101	3	25	ITR3_SPIOL/1-37	15.5
JANJ780102	3	25	ITR3_SPIOL/1-37	74.0
JANJ780103	3	25	ITR3_SPIOL/1-37	5.0
JOND750101	3	25	ITR3_SPIOL/1-37	1.52
JOND920102	3	25	ITR3_SPIOL/1-37	44.0
KLEP840101	3	25	ITR3_SPIOL/1-37	0.0
KRIW790101	3	25	ITR3_SPIOL/1-37	1.73
KRIW790102	3	25	ITR3_SPIOL/1-37	0.11
KYTJ820101	3	25	ITR3_SPIOL/1-37	2.5
MITS020101	3	25	ITR3_SPIOL/1-37	0.0
PONP930101	3	25	ITR3_SPIOL/1-37	2.1
RACS820114	3	25	ITR3_SPIOL/1-37	30.57
RADA880108	3	25	ITR3_SPIOL/1-37	1.36
TAKK010101	3	25	ITR3_SPIOL/1-37	3.0
TAKK010101	3	25	ITR3_SPIOL/1-37	3.0
