AAindex	Loop	Family	Sequence_name	Value
FAUJ880111	1	20	R4H555_MESEU/1-64	0.0
FAUJ880111	1	20	R4H555_MESEU/1-64	0.0
FAUJ880112	1	20	R4H555_MESEU/1-64	0.0
GOLD730101	1	20	R4H555_MESEU/1-64	1.0
GRAR740102	1	20	R4H555_MESEU/1-64	11.3
JANJ780101	1	20	R4H555_MESEU/1-64	60.1
JANJ780102	1	20	R4H555_MESEU/1-64	22.0
JANJ780103	1	20	R4H555_MESEU/1-64	49.0
JOND750101	1	20	R4H555_MESEU/1-64	1.52
JOND920102	1	20	R4H555_MESEU/1-64	72.0
KLEP840101	1	20	R4H555_MESEU/1-64	0.0
KRIW790101	1	20	R4H555_MESEU/1-64	6.24
KRIW790102	1	20	R4H555_MESEU/1-64	0.31
KYTJ820101	1	20	R4H555_MESEU/1-64	-3.5
MITS020101	1	20	R4H555_MESEU/1-64	0.0
PONP930101	1	20	R4H555_MESEU/1-64	-0.48
RACS820114	1	20	R4H555_MESEU/1-64	14.07
RADA880108	1	20	R4H555_MESEU/1-64	-0.48
TAKK010101	1	20	R4H555_MESEU/1-64	7.3
TAKK010101	1	20	R4H555_MESEU/1-64	7.3
VINM940101	1	20	R4H555_MESEU/1-64	1.05
WARP780101	1	20	R4H555_MESEU/1-64	5.63
WOLR790101	1	20	R4H555_MESEU/1-64	-0.8
ZIMJ680101	1	20	R4H555_MESEU/1-64	1.48
Sequence_size	1	20	TXL_MESEU/1-64	7.0
BHAR880101	1	20	TXL_MESEU/1-64	0.46
CASG920101	1	20	TXL_MESEU/1-64	-0.5
CHAM830107	1	20	TXL_MESEU/1-64	0.0
CHOP780201	1	20	TXL_MESEU/1-64	0.98
CHOP780202	1	20	TXL_MESEU/1-64	0.89
CHOP780203	1	20	TXL_MESEU/1-64	1.19
CIDH920105	1	20	TXL_MESEU/1-64	-0.41
DAYM780201	1	20	TXL_MESEU/1-64	56.0
EISD860102	1	20	TXL_MESEU/1-64	1.3
FASG760101	1	20	TXL_MESEU/1-64	132.12
FAUJ880111	1	20	TXL_MESEU/1-64	0.0
FAUJ880111	1	20	TXL_MESEU/1-64	0.0
FAUJ880112	1	20	TXL_MESEU/1-64	0.0
GOLD730101	1	20	TXL_MESEU/1-64	1.0
GRAR740102	1	20	TXL_MESEU/1-64	11.3
JANJ780101	1	20	TXL_MESEU/1-64	60.1
JANJ780102	1	20	TXL_MESEU/1-64	22.0
JANJ780103	1	20	TXL_MESEU/1-64	49.0
JOND750101	1	20	TXL_MESEU/1-64	1.52
JOND920102	1	20	TXL_MESEU/1-64	72.0
KLEP840101	1	20	TXL_MESEU/1-64	0.0
KRIW790101	1	20	TXL_MESEU/1-64	6.24
KRIW790102	1	20	TXL_MESEU/1-64	0.31
KYTJ820101	1	20	TXL_MESEU/1-64	-3.5
MITS020101	1	20	TXL_MESEU/1-64	0.0
PONP930101	1	20	TXL_MESEU/1-64	-0.48
RACS820114	1	20	TXL_MESEU/1-64	14.07
RADA880108	1	20	TXL_MESEU/1-64	-0.48
TAKK010101	1	20	TXL_MESEU/1-64	7.3
TAKK010101	1	20	TXL_MESEU/1-64	7.3
VINM940101	1	20	TXL_MESEU/1-64	1.05
WARP780101	1	20	TXL_MESEU/1-64	5.63
WOLR790101	1	20	TXL_MESEU/1-64	-0.8
ZIMJ680101	1	20	TXL_MESEU/1-64	1.48
Sequence_size	1	20	SCX1_ISOMC/1-57	6.0
BHAR880101	1	20	SCX1_ISOMC/1-57	0.49
CASG920101	1	20	SCX1_ISOMC/1-57	-0.4
CHAM830107	1	20	SCX1_ISOMC/1-57	0.0
CHOP780201	1	20	SCX1_ISOMC/1-57	0.69
CHOP780202	1	20	SCX1_ISOMC/1-57	0.84
CHOP780203	1	20	SCX1_ISOMC/1-57	1.17
CIDH920105	1	20	SCX1_ISOMC/1-57	-0.25
DAYM780201	1	20	SCX1_ISOMC/1-57	52.5
EISD860102	1	20	SCX1_ISOMC/1-57	0.99
FASG760101	1	20	SCX1_ISOMC/1-57	133.67
FAUJ880111	1	20	SCX1_ISOMC/1-57	0.0
FAUJ880111	1	20	SCX1_ISOMC/1-57	0.0
FAUJ880112	1	20	SCX1_ISOMC/1-57	0.0
GOLD730101	1	20	SCX1_ISOMC/1-57	1.25
GRAR740102	1	20	SCX1_ISOMC/1-57	8.5
JANJ780101	1	20	SCX1_ISOMC/1-57	53.35
JANJ780102	1	20	SCX1_ISOMC/1-57	24.5
JANJ780103	1	20	SCX1_ISOMC/1-57	43.0
JOND750101	1	20	SCX1_ISOMC/1-57	1.58
JOND920102	1	20	SCX1_ISOMC/1-57	54.0
KLEP840101	1	20	SCX1_ISOMC/1-57	0.0
KRIW790101	1	20	SCX1_ISOMC/1-57	6.32
KRIW790102	1	20	SCX1_ISOMC/1-57	0.31
KYTJ820101	1	20	SCX1_ISOMC/1-57	-1.45
MITS020101	1	20	SCX1_ISOMC/1-57	1.23
PONP930101	1	20	SCX1_ISOMC/1-57	0.1
RACS820114	1	20	SCX1_ISOMC/1-57	28.46
RADA880108	1	20	SCX1_ISOMC/1-57	-0.2
TAKK010101	1	20	SCX1_ISOMC/1-57	8.9
TAKK010101	1	20	SCX1_ISOMC/1-57	8.9
VINM940101	1	20	SCX1_ISOMC/1-57	1.02
WARP780101	1	20	SCX1_ISOMC/1-57	7.35
WOLR790101	1	20	SCX1_ISOMC/1-57	0.16
ZIMJ680101	1	20	SCX1_ISOMC/1-57	1.54
Sequence_size	1	20	A0A0U1S4E6_LYCMC/1-55	6.0
BHAR880101	1	20	A0A0U1S4E6_LYCMC/1-55	0.5
CASG920101	1	20	A0A0U1S4E6_LYCMC/1-55	-0.4
CHAM830107	1	20	A0A0U1S4E6_LYCMC/1-55	0.0
CHOP780201	1	20	A0A0U1S4E6_LYCMC/1-55	0.69
CHOP780202	1	20	A0A0U1S4E6_LYCMC/1-55	1.02
CHOP780203	1	20	A0A0U1S4E6_LYCMC/1-55	1.07
CIDH920105	1	20	A0A0U1S4E6_LYCMC/1-55	-0.26
DAYM780201	1	20	A0A0U1S4E6_LYCMC/1-55	52.5
EISD860102	1	20	A0A0U1S4E6_LYCMC/1-55	0.99
FASG760101	1	20	A0A0U1S4E6_LYCMC/1-55	133.65
FAUJ880111	1	20	A0A0U1S4E6_LYCMC/1-55	0.0
FAUJ880111	1	20	A0A0U1S4E6_LYCMC/1-55	0.0
FAUJ880112	1	20	A0A0U1S4E6_LYCMC/1-55	0.0
GOLD730101	1	20	A0A0U1S4E6_LYCMC/1-55	0.88
GRAR740102	1	20	A0A0U1S4E6_LYCMC/1-55	8.5
JANJ780101	1	20	A0A0U1S4E6_LYCMC/1-55	53.35
JANJ780102	1	20	A0A0U1S4E6_LYCMC/1-55	24.5
JANJ780103	1	20	A0A0U1S4E6_LYCMC/1-55	43.0
JOND750101	1	20	A0A0U1S4E6_LYCMC/1-55	1.19
JOND920102	1	20	A0A0U1S4E6_LYCMC/1-55	54.0
KLEP840101	1	20	A0A0U1S4E6_LYCMC/1-55	0.0
KRIW790101	1	20	A0A0U1S4E6_LYCMC/1-55	6.11
KRIW790102	1	20	A0A0U1S4E6_LYCMC/1-55	0.31
KYTJ820101	1	20	A0A0U1S4E6_LYCMC/1-55	-1.45
MITS020101	1	20	A0A0U1S4E6_LYCMC/1-55	0.62
PONP930101	1	20	A0A0U1S4E6_LYCMC/1-55	0.1
RACS820114	1	20	A0A0U1S4E6_LYCMC/1-55	28.46
RADA880108	1	20	A0A0U1S4E6_LYCMC/1-55	-0.2
TAKK010101	1	20	A0A0U1S4E6_LYCMC/1-55	5.15
TAKK010101	1	20	A0A0U1S4E6_LYCMC/1-55	5.15
VINM940101	1	20	A0A0U1S4E6_LYCMC/1-55	1.02
WARP780101	1	20	A0A0U1S4E6_LYCMC/1-55	7.35
WOLR790101	1	20	A0A0U1S4E6_LYCMC/1-55	0.16
ZIMJ680101	1	20	A0A0U1S4E6_LYCMC/1-55	1.16
Sequence_size	1	20	SCXC_SCOMA/1-33	7.0
BHAR880101	1	20	SCXC_SCOMA/1-33	0.36
CASG920101	1	20	SCXC_SCOMA/1-33	0.5
CHAM830107	1	20	SCXC_SCOMA/1-33	0.0
CHOP780201	1	20	SCXC_SCOMA/1-33	1.16
CHOP780202	1	20	SCXC_SCOMA/1-33	1.19
CHOP780203	1	20	SCXC_SCOMA/1-33	0.95
CIDH920105	1	20	SCXC_SCOMA/1-33	0.77
DAYM780201	1	20	SCXC_SCOMA/1-33	40.0
EISD860102	1	20	SCXC_SCOMA/1-33	1.0
FASG760101	1	20	SCXC_SCOMA/1-33	131.17
FAUJ880111	1	20	SCXC_SCOMA/1-33	0.0
FAUJ880111	1	20	SCXC_SCOMA/1-33	0.0
FAUJ880112	1	20	SCXC_SCOMA/1-33	0.0
GOLD730101	1	20	SCXC_SCOMA/1-33	2.4
GRAR740102	1	20	SCXC_SCOMA/1-33	5.5
JANJ780101	1	20	SCXC_SCOMA/1-33	27.6
JANJ780102	1	20	SCXC_SCOMA/1-33	60.0
JANJ780103	1	20	SCXC_SCOMA/1-33	16.0
JOND750101	1	20	SCXC_SCOMA/1-33	2.17
JOND920102	1	20	SCXC_SCOMA/1-33	54.0
KLEP840101	1	20	SCXC_SCOMA/1-33	0.0
KRIW790101	1	20	SCXC_SCOMA/1-33	3.93
KRIW790102	1	20	SCXC_SCOMA/1-33	0.16
KYTJ820101	1	20	SCXC_SCOMA/1-33	2.5
MITS020101	1	20	SCXC_SCOMA/1-33	0.0
PONP930101	1	20	SCXC_SCOMA/1-33	1.99
RACS820114	1	20	SCXC_SCOMA/1-33	14.3
RADA880108	1	20	SCXC_SCOMA/1-33	1.21
TAKK010101	1	20	SCXC_SCOMA/1-33	15.0
TAKK010101	1	20	SCXC_SCOMA/1-33	15.0
VINM940101	1	20	SCXC_SCOMA/1-33	0.94
WARP780101	1	20	SCXC_SCOMA/1-33	8.79
WOLR790101	1	20	SCXC_SCOMA/1-33	0.59
ZIMJ680101	1	20	SCXC_SCOMA/1-33	2.52
Sequence_size	1	20	SCX2_OPICA/1-66	7.0
BHAR880101	1	20	SCX2_OPICA/1-66	0.36
CASG920101	1	20	SCX2_OPICA/1-66	0.4
CHAM830107	1	20	SCX2_OPICA/1-66	0.0
CHOP780201	1	20	SCX2_OPICA/1-66	1.0
CHOP780202	1	20	SCX2_OPICA/1-66	0.93
CHOP780203	1	20	SCX2_OPICA/1-66	0.96
CIDH920105	1	20	SCX2_OPICA/1-66	0.26
DAYM780201	1	20	SCX2_OPICA/1-66	56.0
EISD860102	1	20	SCX2_OPICA/1-66	1.0
FASG760101	1	20	SCX2_OPICA/1-66	131.17
FAUJ880111	1	20	SCX2_OPICA/1-66	0.0
FAUJ880111	1	20	SCX2_OPICA/1-66	0.0
FAUJ880112	1	20	SCX2_OPICA/1-66	0.0
GOLD730101	1	20	SCX2_OPICA/1-66	1.5
GRAR740102	1	20	SCX2_OPICA/1-66	8.0
JANJ780101	1	20	SCX2_OPICA/1-66	50.7
JANJ780102	1	20	SCX2_OPICA/1-66	34.0
JANJ780103	1	20	SCX2_OPICA/1-66	34.0
JOND750101	1	20	SCX2_OPICA/1-66	1.64
JOND920102	1	20	SCX2_OPICA/1-66	58.0
KLEP840101	1	20	SCX2_OPICA/1-66	0.0
KRIW790101	1	20	SCX2_OPICA/1-66	5.66
KRIW790102	1	20	SCX2_OPICA/1-66	0.23
KYTJ820101	1	20	SCX2_OPICA/1-66	-1.6
MITS020101	1	20	SCX2_OPICA/1-66	0.0
PONP930101	1	20	SCX2_OPICA/1-66	0.22
RACS820114	1	20	SCX2_OPICA/1-66	17.82
RADA880108	1	20	SCX2_OPICA/1-66	0.49
TAKK010101	1	20	SCX2_OPICA/1-66	11.9
TAKK010101	1	20	SCX2_OPICA/1-66	11.9
VINM940101	1	20	SCX2_OPICA/1-66	0.95
WARP780101	1	20	SCX2_OPICA/1-66	7.79
WOLR790101	1	20	SCX2_OPICA/1-66	0.54
ZIMJ680101	1	20	SCX2_OPICA/1-66	1.6
Sequence_size	1	20	SCX1_OPICA/1-66	7.0
BHAR880101	1	20	SCX1_OPICA/1-66	0.36
CASG920101	1	20	SCX1_OPICA/1-66	0.4
CHAM830107	1	20	SCX1_OPICA/1-66	0.0
CHOP780201	1	20	SCX1_OPICA/1-66	1.0
CHOP780202	1	20	SCX1_OPICA/1-66	0.93
CHOP780203	1	20	SCX1_OPICA/1-66	0.96
CIDH920105	1	20	SCX1_OPICA/1-66	0.26
DAYM780201	1	20	SCX1_OPICA/1-66	56.0
EISD860102	1	20	SCX1_OPICA/1-66	1.0
FASG760101	1	20	SCX1_OPICA/1-66	131.17
FAUJ880111	1	20	SCX1_OPICA/1-66	0.0
FAUJ880111	1	20	SCX1_OPICA/1-66	0.0
FAUJ880112	1	20	SCX1_OPICA/1-66	0.0
GOLD730101	1	20	SCX1_OPICA/1-66	1.5
GRAR740102	1	20	SCX1_OPICA/1-66	8.0
JANJ780101	1	20	SCX1_OPICA/1-66	50.7
JANJ780102	1	20	SCX1_OPICA/1-66	34.0
JANJ780103	1	20	SCX1_OPICA/1-66	34.0
JOND750101	1	20	SCX1_OPICA/1-66	1.64
JOND920102	1	20	SCX1_OPICA/1-66	58.0
KLEP840101	1	20	SCX1_OPICA/1-66	0.0
KRIW790101	1	20	SCX1_OPICA/1-66	5.66
KRIW790102	1	20	SCX1_OPICA/1-66	0.23
KYTJ820101	1	20	SCX1_OPICA/1-66	-1.6
MITS020101	1	20	SCX1_OPICA/1-66	0.0
PONP930101	1	20	SCX1_OPICA/1-66	0.22
RACS820114	1	20	SCX1_OPICA/1-66	17.82
RADA880108	1	20	SCX1_OPICA/1-66	0.49
TAKK010101	1	20	SCX1_OPICA/1-66	11.9
TAKK010101	1	20	SCX1_OPICA/1-66	11.9
VINM940101	1	20	SCX1_OPICA/1-66	0.95
WARP780101	1	20	SCX1_OPICA/1-66	7.79
WOLR790101	1	20	SCX1_OPICA/1-66	0.54
ZIMJ680101	1	20	SCX1_OPICA/1-66	1.6
Sequence_size	1	20	SCXC_HADGE/1-74	7.0
BHAR880101	1	20	SCXC_HADGE/1-74	0.46
CASG920101	1	20	SCXC_HADGE/1-74	0.4
CHAM830107	1	20	SCXC_HADGE/1-74	0.0
CHOP780201	1	20	SCXC_HADGE/1-74	1.08
CHOP780202	1	20	SCXC_HADGE/1-74	1.1
CHOP780203	1	20	SCXC_HADGE/1-74	0.96
CIDH920105	1	20	SCXC_HADGE/1-74	0.26
DAYM780201	1	20	SCXC_HADGE/1-74	65.0
EISD860102	1	20	SCXC_HADGE/1-74	1.2
FASG760101	1	20	SCXC_HADGE/1-74	146.15
FAUJ880111	1	20	SCXC_HADGE/1-74	0.0
FAUJ880111	1	20	SCXC_HADGE/1-74	0.0
FAUJ880112	1	20	SCXC_HADGE/1-74	0.0
GOLD730101	1	20	SCXC_HADGE/1-74	1.0
GRAR740102	1	20	SCXC_HADGE/1-74	10.4
JANJ780101	1	20	SCXC_HADGE/1-74	50.7
JANJ780102	1	20	SCXC_HADGE/1-74	34.0
JANJ780103	1	20	SCXC_HADGE/1-74	34.0
JOND750101	1	20	SCXC_HADGE/1-74	1.52
JOND920102	1	20	SCXC_HADGE/1-74	83.0
KLEP840101	1	20	SCXC_HADGE/1-74	0.0
KRIW790101	1	20	SCXC_HADGE/1-74	5.66
KRIW790102	1	20	SCXC_HADGE/1-74	0.23
KYTJ820101	1	20	SCXC_HADGE/1-74	-3.2
MITS020101	1	20	SCXC_HADGE/1-74	1.25
PONP930101	1	20	SCXC_HADGE/1-74	0.22
RACS820114	1	20	SCXC_HADGE/1-74	20.28
RADA880108	1	20	SCXC_HADGE/1-74	0.49
TAKK010101	1	20	SCXC_HADGE/1-74	10.5
TAKK010101	1	20	SCXC_HADGE/1-74	10.5
VINM940101	1	20	SCXC_HADGE/1-74	0.95
WARP780101	1	20	SCXC_HADGE/1-74	7.49
WOLR790101	1	20	SCXC_HADGE/1-74	-0.78
ZIMJ680101	1	20	SCXC_HADGE/1-74	1.48
Sequence_size	1	20	SCX6_LYCMC/1-58	6.0
BHAR880101	1	20	SCX6_LYCMC/1-58	0.5
CASG920101	1	20	SCX6_LYCMC/1-58	-0.4
CHAM830107	1	20	SCX6_LYCMC/1-58	0.0
CHOP780201	1	20	SCX6_LYCMC/1-58	0.69
CHOP780202	1	20	SCX6_LYCMC/1-58	1.02
CHOP780203	1	20	SCX6_LYCMC/1-58	1.07
CIDH920105	1	20	SCX6_LYCMC/1-58	-0.26
DAYM780201	1	20	SCX6_LYCMC/1-58	52.5
EISD860102	1	20	SCX6_LYCMC/1-58	0.99
FASG760101	1	20	SCX6_LYCMC/1-58	133.65
FAUJ880111	1	20	SCX6_LYCMC/1-58	0.0
FAUJ880111	1	20	SCX6_LYCMC/1-58	0.0
FAUJ880112	1	20	SCX6_LYCMC/1-58	0.0
GOLD730101	1	20	SCX6_LYCMC/1-58	0.88
GRAR740102	1	20	SCX6_LYCMC/1-58	8.5
JANJ780101	1	20	SCX6_LYCMC/1-58	53.35
JANJ780102	1	20	SCX6_LYCMC/1-58	24.5
JANJ780103	1	20	SCX6_LYCMC/1-58	43.0
JOND750101	1	20	SCX6_LYCMC/1-58	1.19
JOND920102	1	20	SCX6_LYCMC/1-58	54.0
KLEP840101	1	20	SCX6_LYCMC/1-58	0.0
KRIW790101	1	20	SCX6_LYCMC/1-58	6.11
KRIW790102	1	20	SCX6_LYCMC/1-58	0.31
KYTJ820101	1	20	SCX6_LYCMC/1-58	-1.45
MITS020101	1	20	SCX6_LYCMC/1-58	0.62
