AAindex	Loop	Family	Sequence_name	Value
CHOP780202	5	6	Q23QY7_TETTS/1-67	1.25
CHOP780203	5	6	Q23QY7_TETTS/1-67	0.95
CIDH920105	5	6	Q23QY7_TETTS/1-67	0.94
DAYM780201	5	6	Q23QY7_TETTS/1-67	48.5
EISD860102	5	6	Q23QY7_TETTS/1-67	0.73
FASG760101	5	6	Q23QY7_TETTS/1-67	126.16
FAUJ880111	5	6	Q23QY7_TETTS/1-67	0.0
FAUJ880111	5	6	Q23QY7_TETTS/1-67	0.0
FAUJ880112	5	6	Q23QY7_TETTS/1-67	0.0
GOLD730101	5	6	Q23QY7_TETTS/1-67	2.05
GRAR740102	5	6	Q23QY7_TETTS/1-67	5.7
JANJ780101	5	6	Q23QY7_TETTS/1-67	25.65
JANJ780102	5	6	Q23QY7_TETTS/1-67	62.0
JANJ780103	5	6	Q23QY7_TETTS/1-67	15.0
JOND750101	5	6	Q23QY7_TETTS/1-67	2.02
JOND920102	5	6	Q23QY7_TETTS/1-67	56.0
KLEP840101	5	6	Q23QY7_TETTS/1-67	0.0
KRIW790101	5	6	Q23QY7_TETTS/1-67	3.45
KRIW790102	5	6	Q23QY7_TETTS/1-67	0.19
KYTJ820101	5	6	Q23QY7_TETTS/1-67	2.5
MITS020101	5	6	Q23QY7_TETTS/1-67	0.0
PONP930101	5	6	Q23QY7_TETTS/1-67	2.04
RACS820114	5	6	Q23QY7_TETTS/1-67	24.49
RADA880108	5	6	Q23QY7_TETTS/1-67	1.15
TAKK010101	5	6	Q23QY7_TETTS/1-67	15.15
TAKK010101	5	6	Q23QY7_TETTS/1-67	15.15
VINM940101	5	6	Q23QY7_TETTS/1-67	0.93
WARP780101	5	6	Q23QY7_TETTS/1-67	8.75
WOLR790101	5	6	Q23QY7_TETTS/1-67	0.59
ZIMJ680101	5	6	Q23QY7_TETTS/1-67	2.16
