AAindex	Loop	Family	Sequence_name	Value
ZIMJ680101	1	11	M8BAF2_AEGTA/1-92	0.54
Sequence_size	1	11	W5AS77_WHEAT/1-92	5.0
BHAR880101	1	11	W5AS77_WHEAT/1-92	0.44
CASG920101	1	11	W5AS77_WHEAT/1-92	-0.1
CHAM830107	1	11	W5AS77_WHEAT/1-92	0.0
CHOP780201	1	11	W5AS77_WHEAT/1-92	0.83
CHOP780202	1	11	W5AS77_WHEAT/1-92	1.19
CHOP780203	1	11	W5AS77_WHEAT/1-92	0.96
CIDH920105	1	11	W5AS77_WHEAT/1-92	-0.77
DAYM780201	1	11	W5AS77_WHEAT/1-92	49.0
EISD860102	1	11	W5AS77_WHEAT/1-92	1.5
FASG760101	1	11	W5AS77_WHEAT/1-92	121.15
FAUJ880111	1	11	W5AS77_WHEAT/1-92	0.0
FAUJ880111	1	11	W5AS77_WHEAT/1-92	0.0
FAUJ880112	1	11	W5AS77_WHEAT/1-92	0.0
GOLD730101	1	11	W5AS77_WHEAT/1-92	0.45
GRAR740102	1	11	W5AS77_WHEAT/1-92	8.6
JANJ780101	1	11	W5AS77_WHEAT/1-92	34.7
JANJ780102	1	11	W5AS77_WHEAT/1-92	49.0
JANJ780103	1	11	W5AS77_WHEAT/1-92	17.0
JOND750101	1	11	W5AS77_WHEAT/1-92	0.67
JOND920102	1	11	W5AS77_WHEAT/1-92	50.0
KLEP840101	1	11	W5AS77_WHEAT/1-92	0.0
KRIW790101	1	11	W5AS77_WHEAT/1-92	5.16
KRIW790102	1	11	W5AS77_WHEAT/1-92	0.26
KYTJ820101	1	11	W5AS77_WHEAT/1-92	-0.7
MITS020101	1	11	W5AS77_WHEAT/1-92	0.0
PONP930101	1	11	W5AS77_WHEAT/1-92	0.0
RACS820114	1	11	W5AS77_WHEAT/1-92	21.09
RADA880108	1	11	W5AS77_WHEAT/1-92	-0.27
TAKK010101	1	11	W5AS77_WHEAT/1-92	4.4
TAKK010101	1	11	W5AS77_WHEAT/1-92	4.4
VINM940101	1	11	W5AS77_WHEAT/1-92	1.0
WARP780101	1	11	W5AS77_WHEAT/1-92	7.99
WOLR790101	1	11	W5AS77_WHEAT/1-92	-0.02
ZIMJ680101	1	11	W5AS77_WHEAT/1-92	0.54
Sequence_size	1	11	A0A1D5T3Z3_WHEAT/1-93	5.0
BHAR880101	1	11	A0A1D5T3Z3_WHEAT/1-93	0.44
CASG920101	1	11	A0A1D5T3Z3_WHEAT/1-93	-0.1
CHAM830107	1	11	A0A1D5T3Z3_WHEAT/1-93	0.0
CHOP780201	1	11	A0A1D5T3Z3_WHEAT/1-93	0.83
CHOP780202	1	11	A0A1D5T3Z3_WHEAT/1-93	1.19
CHOP780203	1	11	A0A1D5T3Z3_WHEAT/1-93	0.96
CIDH920105	1	11	A0A1D5T3Z3_WHEAT/1-93	-0.77
DAYM780201	1	11	A0A1D5T3Z3_WHEAT/1-93	49.0
EISD860102	1	11	A0A1D5T3Z3_WHEAT/1-93	1.5
FASG760101	1	11	A0A1D5T3Z3_WHEAT/1-93	121.15
FAUJ880111	1	11	A0A1D5T3Z3_WHEAT/1-93	0.0
FAUJ880111	1	11	A0A1D5T3Z3_WHEAT/1-93	0.0
FAUJ880112	1	11	A0A1D5T3Z3_WHEAT/1-93	0.0
GOLD730101	1	11	A0A1D5T3Z3_WHEAT/1-93	0.45
GRAR740102	1	11	A0A1D5T3Z3_WHEAT/1-93	8.6
JANJ780101	1	11	A0A1D5T3Z3_WHEAT/1-93	34.7
JANJ780102	1	11	A0A1D5T3Z3_WHEAT/1-93	49.0
JANJ780103	1	11	A0A1D5T3Z3_WHEAT/1-93	17.0
JOND750101	1	11	A0A1D5T3Z3_WHEAT/1-93	0.67
JOND920102	1	11	A0A1D5T3Z3_WHEAT/1-93	50.0
KLEP840101	1	11	A0A1D5T3Z3_WHEAT/1-93	0.0
KRIW790101	1	11	A0A1D5T3Z3_WHEAT/1-93	5.16
KRIW790102	1	11	A0A1D5T3Z3_WHEAT/1-93	0.26
KYTJ820101	1	11	A0A1D5T3Z3_WHEAT/1-93	-0.7
MITS020101	1	11	A0A1D5T3Z3_WHEAT/1-93	0.0
PONP930101	1	11	A0A1D5T3Z3_WHEAT/1-93	0.0
RACS820114	1	11	A0A1D5T3Z3_WHEAT/1-93	21.09
RADA880108	1	11	A0A1D5T3Z3_WHEAT/1-93	-0.27
TAKK010101	1	11	A0A1D5T3Z3_WHEAT/1-93	4.4
TAKK010101	1	11	A0A1D5T3Z3_WHEAT/1-93	4.4
VINM940101	1	11	A0A1D5T3Z3_WHEAT/1-93	1.0
WARP780101	1	11	A0A1D5T3Z3_WHEAT/1-93	7.99
WOLR790101	1	11	A0A1D5T3Z3_WHEAT/1-93	-0.02
ZIMJ680101	1	11	A0A1D5T3Z3_WHEAT/1-93	0.54
Sequence_size	1	11	M7ZPR8_TRIUA/1-94	5.0
BHAR880101	1	11	M7ZPR8_TRIUA/1-94	0.44
CASG920101	1	11	M7ZPR8_TRIUA/1-94	-0.4
CHAM830107	1	11	M7ZPR8_TRIUA/1-94	0.0
CHOP780201	1	11	M7ZPR8_TRIUA/1-94	1.01
CHOP780202	1	11	M7ZPR8_TRIUA/1-94	0.83
CHOP780203	1	11	M7ZPR8_TRIUA/1-94	0.96
CIDH920105	1	11	M7ZPR8_TRIUA/1-94	-0.77
DAYM780201	1	11	M7ZPR8_TRIUA/1-94	100.0
EISD860102	1	11	M7ZPR8_TRIUA/1-94	1.5
FASG760101	1	11	M7ZPR8_TRIUA/1-94	121.15
FAUJ880111	1	11	M7ZPR8_TRIUA/1-94	0.0
FAUJ880111	1	11	M7ZPR8_TRIUA/1-94	0.0
FAUJ880112	1	11	M7ZPR8_TRIUA/1-94	0.0
GOLD730101	1	11	M7ZPR8_TRIUA/1-94	0.45
GRAR740102	1	11	M7ZPR8_TRIUA/1-94	8.6
JANJ780101	1	11	M7ZPR8_TRIUA/1-94	45.0
JANJ780102	1	11	M7ZPR8_TRIUA/1-94	30.0
JANJ780103	1	11	M7ZPR8_TRIUA/1-94	32.0
JOND750101	1	11	M7ZPR8_TRIUA/1-94	0.67
JOND920102	1	11	M7ZPR8_TRIUA/1-94	86.0
KLEP840101	1	11	M7ZPR8_TRIUA/1-94	0.0
KRIW790101	1	11	M7ZPR8_TRIUA/1-94	5.16
KRIW790102	1	11	M7ZPR8_TRIUA/1-94	0.28
KYTJ820101	1	11	M7ZPR8_TRIUA/1-94	-0.7
MITS020101	1	11	M7ZPR8_TRIUA/1-94	0.0
PONP930101	1	11	M7ZPR8_TRIUA/1-94	-0.08
RACS820114	1	11	M7ZPR8_TRIUA/1-94	19.78
RADA880108	1	11	M7ZPR8_TRIUA/1-94	-0.27
TAKK010101	1	11	M7ZPR8_TRIUA/1-94	4.9
TAKK010101	1	11	M7ZPR8_TRIUA/1-94	4.9
VINM940101	1	11	M7ZPR8_TRIUA/1-94	1.0
WARP780101	1	11	M7ZPR8_TRIUA/1-94	7.0
WOLR790101	1	11	M7ZPR8_TRIUA/1-94	-0.02
ZIMJ680101	1	11	M7ZPR8_TRIUA/1-94	0.65
Sequence_size	1	11	M8BJA7_AEGTA/1-87	5.0
BHAR880101	1	11	M8BJA7_AEGTA/1-87	0.44
CASG920101	1	11	M8BJA7_AEGTA/1-87	-0.4
CHAM830107	1	11	M8BJA7_AEGTA/1-87	0.0
CHOP780201	1	11	M8BJA7_AEGTA/1-87	1.01
CHOP780202	1	11	M8BJA7_AEGTA/1-87	0.83
CHOP780203	1	11	M8BJA7_AEGTA/1-87	0.96
CIDH920105	1	11	M8BJA7_AEGTA/1-87	-0.77
DAYM780201	1	11	M8BJA7_AEGTA/1-87	100.0
EISD860102	1	11	M8BJA7_AEGTA/1-87	1.5
FASG760101	1	11	M8BJA7_AEGTA/1-87	121.15
FAUJ880111	1	11	M8BJA7_AEGTA/1-87	0.0
FAUJ880111	1	11	M8BJA7_AEGTA/1-87	0.0
FAUJ880112	1	11	M8BJA7_AEGTA/1-87	0.0
GOLD730101	1	11	M8BJA7_AEGTA/1-87	0.45
GRAR740102	1	11	M8BJA7_AEGTA/1-87	8.6
JANJ780101	1	11	M8BJA7_AEGTA/1-87	45.0
JANJ780102	1	11	M8BJA7_AEGTA/1-87	30.0
JANJ780103	1	11	M8BJA7_AEGTA/1-87	32.0
JOND750101	1	11	M8BJA7_AEGTA/1-87	0.67
JOND920102	1	11	M8BJA7_AEGTA/1-87	86.0
KLEP840101	1	11	M8BJA7_AEGTA/1-87	0.0
KRIW790101	1	11	M8BJA7_AEGTA/1-87	5.16
KRIW790102	1	11	M8BJA7_AEGTA/1-87	0.28
KYTJ820101	1	11	M8BJA7_AEGTA/1-87	-0.7
MITS020101	1	11	M8BJA7_AEGTA/1-87	0.0
PONP930101	1	11	M8BJA7_AEGTA/1-87	-0.08
RACS820114	1	11	M8BJA7_AEGTA/1-87	19.78
RADA880108	1	11	M8BJA7_AEGTA/1-87	-0.27
TAKK010101	1	11	M8BJA7_AEGTA/1-87	4.9
TAKK010101	1	11	M8BJA7_AEGTA/1-87	4.9
VINM940101	1	11	M8BJA7_AEGTA/1-87	1.0
WARP780101	1	11	M8BJA7_AEGTA/1-87	7.0
WOLR790101	1	11	M8BJA7_AEGTA/1-87	-0.02
ZIMJ680101	1	11	M8BJA7_AEGTA/1-87	0.65
Sequence_size	1	11	M7ZIA4_TRIUA/1-90	4.0
BHAR880101	1	11	M7ZIA4_TRIUA/1-90	0.47
CASG920101	1	11	M7ZIA4_TRIUA/1-90	-0.25
CHAM830107	1	11	M7ZIA4_TRIUA/1-90	0.5
CHOP780201	1	11	M7ZIA4_TRIUA/1-90	0.76
CHOP780202	1	11	M7ZIA4_TRIUA/1-90	0.97
CHOP780203	1	11	M7ZIA4_TRIUA/1-90	0.97
CIDH920105	1	11	M7ZIA4_TRIUA/1-90	-0.79
DAYM780201	1	11	M7ZIA4_TRIUA/1-90	73.0
EISD860102	1	11	M7ZIA4_TRIUA/1-90	0.83
FASG760101	1	11	M7ZIA4_TRIUA/1-90	120.14
FAUJ880111	1	11	M7ZIA4_TRIUA/1-90	0.0
FAUJ880111	1	11	M7ZIA4_TRIUA/1-90	0.0
FAUJ880112	1	11	M7ZIA4_TRIUA/1-90	0.0
GOLD730101	1	11	M7ZIA4_TRIUA/1-90	0.23
GRAR740102	1	11	M7ZIA4_TRIUA/1-90	8.8
JANJ780101	1	11	M7ZIA4_TRIUA/1-90	34.75
JANJ780102	1	11	M7ZIA4_TRIUA/1-90	41.0
JANJ780103	1	11	M7ZIA4_TRIUA/1-90	21.0
JOND750101	1	11	M7ZIA4_TRIUA/1-90	0.39
JOND920102	1	11	M7ZIA4_TRIUA/1-90	63.5
KLEP840101	1	11	M7ZIA4_TRIUA/1-90	0.0
KRIW790101	1	11	M7ZIA4_TRIUA/1-90	5.62
KRIW790102	1	11	M7ZIA4_TRIUA/1-90	0.27
KYTJ820101	1	11	M7ZIA4_TRIUA/1-90	-0.55
MITS020101	1	11	M7ZIA4_TRIUA/1-90	0.0
PONP930101	1	11	M7ZIA4_TRIUA/1-90	-0.04
RACS820114	1	11	M7ZIA4_TRIUA/1-90	25.83
RADA880108	1	11	M7ZIA4_TRIUA/1-90	-0.34
TAKK010101	1	11	M7ZIA4_TRIUA/1-90	3.7
TAKK010101	1	11	M7ZIA4_TRIUA/1-90	3.7
VINM940101	1	11	M7ZIA4_TRIUA/1-90	1.01
WARP780101	1	11	M7ZIA4_TRIUA/1-90	7.5
WOLR790101	1	11	M7ZIA4_TRIUA/1-90	0.28
ZIMJ680101	1	11	M7ZIA4_TRIUA/1-90	0.59
Sequence_size	1	11	CYC21_CLITE/1-28	4.0
BHAR880101	1	11	CYC21_CLITE/1-28	0.4
CASG920101	1	11	CYC21_CLITE/1-28	-0.1
CHAM830107	1	11	CYC21_CLITE/1-28	0.0
CHOP780201	1	11	CYC21_CLITE/1-28	1.12
CHOP780202	1	11	CYC21_CLITE/1-28	1.01
CHOP780203	1	11	CYC21_CLITE/1-28	0.95
CIDH920105	1	11	CYC21_CLITE/1-28	-0.38
DAYM780201	1	11	CYC21_CLITE/1-28	98.5
EISD860102	1	11	CYC21_CLITE/1-28	0.83
FASG760101	1	11	CYC21_CLITE/1-28	120.14
FAUJ880111	1	11	CYC21_CLITE/1-28	0.0
FAUJ880111	1	11	CYC21_CLITE/1-28	0.0
FAUJ880112	1	11	CYC21_CLITE/1-28	0.0
GOLD730101	1	11	CYC21_CLITE/1-28	0.6
GRAR740102	1	11	CYC21_CLITE/1-28	8.35
JANJ780101	1	11	CYC21_CLITE/1-28	36.4
JANJ780102	1	11	CYC21_CLITE/1-28	40.5
JANJ780103	1	11	CYC21_CLITE/1-28	23.5
JOND750101	1	11	CYC21_CLITE/1-28	0.77
JOND920102	1	11	CYC21_CLITE/1-28	88.5
KLEP840101	1	11	CYC21_CLITE/1-28	0.0
KRIW790101	1	11	CYC21_CLITE/1-28	4.74
KRIW790102	1	11	CYC21_CLITE/1-28	0.27
KYTJ820101	1	11	CYC21_CLITE/1-28	0.55
MITS020101	1	11	CYC21_CLITE/1-28	0.0
PONP930101	1	11	CYC21_CLITE/1-28	0.39
RACS820114	1	11	CYC21_CLITE/1-28	19.64
RADA880108	1	11	CYC21_CLITE/1-28	-0.17
TAKK010101	1	11	CYC21_CLITE/1-28	5.65
TAKK010101	1	11	CYC21_CLITE/1-28	5.65
VINM940101	1	11	CYC21_CLITE/1-28	0.99
WARP780101	1	11	CYC21_CLITE/1-28	7.95
WOLR790101	1	11	CYC21_CLITE/1-28	0.28
ZIMJ680101	1	11	CYC21_CLITE/1-28	0.74
Sequence_size	1	11	CYC10_CHACT/1-29	4.0
BHAR880101	1	11	CYC10_CHACT/1-29	0.5
CASG920101	1	11	CYC10_CHACT/1-29	-0.4
CHAM830107	1	11	CYC10_CHACT/1-29	0.5
CHOP780201	1	11	CYC10_CHACT/1-29	0.73
CHOP780202	1	11	CYC10_CHACT/1-29	0.75
CHOP780203	1	11	CYC10_CHACT/1-29	1.19
CIDH920105	1	11	CYC10_CHACT/1-29	-0.89
DAYM780201	1	11	CYC10_CHACT/1-29	75.5
EISD860102	1	11	CYC10_CHACT/1-29	0.45
FASG760101	1	11	CYC10_CHACT/1-29	113.12
FAUJ880111	1	11	CYC10_CHACT/1-29	0.0
FAUJ880111	1	11	CYC10_CHACT/1-29	0.0
FAUJ880112	1	11	CYC10_CHACT/1-29	0.0
GOLD730101	1	11	CYC10_CHACT/1-29	0.0
GRAR740102	1	11	CYC10_CHACT/1-29	9.1
JANJ780101	1	11	CYC10_CHACT/1-29	33.25
JANJ780102	1	11	CYC10_CHACT/1-29	43.5
JANJ780103	1	11	CYC10_CHACT/1-29	21.0
JOND750101	1	11	CYC10_CHACT/1-29	0.39
JOND920102	1	11	CYC10_CHACT/1-29	63.5
KLEP840101	1	11	CYC10_CHACT/1-29	0.0
KRIW790101	1	11	CYC10_CHACT/1-29	5.73
KRIW790102	1	11	CYC10_CHACT/1-29	0.28
KYTJ820101	1	11	CYC10_CHACT/1-29	-0.6
MITS020101	1	11	CYC10_CHACT/1-29	0.0
PONP930101	1	11	CYC10_CHACT/1-29	-0.26
RACS820114	1	11	CYC10_CHACT/1-29	24.56
RADA880108	1	11	CYC10_CHACT/1-29	-0.45
TAKK010101	1	11	CYC10_CHACT/1-29	2.8
TAKK010101	1	11	CYC10_CHACT/1-29	2.8
VINM940101	1	11	CYC10_CHACT/1-29	1.04
WARP780101	1	11	CYC10_CHACT/1-29	7.54
WOLR790101	1	11	CYC10_CHACT/1-29	0.27
ZIMJ680101	1	11	CYC10_CHACT/1-29	0.4
Sequence_size	1	11	G9I0X2_9GENT/1-107	4.0
BHAR880101	1	11	G9I0X2_9GENT/1-107	0.47
CASG920101	1	11	G9I0X2_9GENT/1-107	-0.25
CHAM830107	1	11	G9I0X2_9GENT/1-107	0.5
CHOP780201	1	11	G9I0X2_9GENT/1-107	0.76
CHOP780202	1	11	G9I0X2_9GENT/1-107	0.97
CHOP780203	1	11	G9I0X2_9GENT/1-107	0.97
CIDH920105	1	11	G9I0X2_9GENT/1-107	-0.79
DAYM780201	1	11	G9I0X2_9GENT/1-107	73.0
EISD860102	1	11	G9I0X2_9GENT/1-107	0.83
FASG760101	1	11	G9I0X2_9GENT/1-107	120.14
FAUJ880111	1	11	G9I0X2_9GENT/1-107	0.0
FAUJ880111	1	11	G9I0X2_9GENT/1-107	0.0
FAUJ880112	1	11	G9I0X2_9GENT/1-107	0.0
GOLD730101	1	11	G9I0X2_9GENT/1-107	0.23
GRAR740102	1	11	G9I0X2_9GENT/1-107	8.8
JANJ780101	1	11	G9I0X2_9GENT/1-107	34.75
JANJ780102	1	11	G9I0X2_9GENT/1-107	41.0
JANJ780103	1	11	G9I0X2_9GENT/1-107	21.0
JOND750101	1	11	G9I0X2_9GENT/1-107	0.39
JOND920102	1	11	G9I0X2_9GENT/1-107	63.5
KLEP840101	1	11	G9I0X2_9GENT/1-107	0.0
KRIW790101	1	11	G9I0X2_9GENT/1-107	5.62
KRIW790102	1	11	G9I0X2_9GENT/1-107	0.27
KYTJ820101	1	11	G9I0X2_9GENT/1-107	-0.55
MITS020101	1	11	G9I0X2_9GENT/1-107	0.0
PONP930101	1	11	G9I0X2_9GENT/1-107	-0.04
RACS820114	1	11	G9I0X2_9GENT/1-107	25.83
RADA880108	1	11	G9I0X2_9GENT/1-107	-0.34
TAKK010101	1	11	G9I0X2_9GENT/1-107	3.7
TAKK010101	1	11	G9I0X2_9GENT/1-107	3.7
VINM940101	1	11	G9I0X2_9GENT/1-107	1.01
WARP780101	1	11	G9I0X2_9GENT/1-107	7.5
WOLR790101	1	11	G9I0X2_9GENT/1-107	0.28
ZIMJ680101	1	11	G9I0X2_9GENT/1-107	0.59
Sequence_size	1	11	G9I0X3_9GENT/1-93	4.0
BHAR880101	1	11	G9I0X3_9GENT/1-93	0.5
CASG920101	1	11	G9I0X3_9GENT/1-93	-0.4
CHAM830107	1	11	G9I0X3_9GENT/1-93	0.5
CHOP780201	1	11	G9I0X3_9GENT/1-93	0.73
CHOP780202	1	11	G9I0X3_9GENT/1-93	0.75
CHOP780203	1	11	G9I0X3_9GENT/1-93	1.19
CIDH920105	1	11	G9I0X3_9GENT/1-93	-0.89
DAYM780201	1	11	G9I0X3_9GENT/1-93	75.5
EISD860102	1	11	G9I0X3_9GENT/1-93	0.45
FASG760101	1	11	G9I0X3_9GENT/1-93	113.12
FAUJ880111	1	11	G9I0X3_9GENT/1-93	0.0
FAUJ880111	1	11	G9I0X3_9GENT/1-93	0.0
FAUJ880112	1	11	G9I0X3_9GENT/1-93	0.0
GOLD730101	1	11	G9I0X3_9GENT/1-93	0.0
GRAR740102	1	11	G9I0X3_9GENT/1-93	9.1
JANJ780101	1	11	G9I0X3_9GENT/1-93	33.25
JANJ780102	1	11	G9I0X3_9GENT/1-93	43.5
JANJ780103	1	11	G9I0X3_9GENT/1-93	21.0
JOND750101	1	11	G9I0X3_9GENT/1-93	0.39
JOND920102	1	11	G9I0X3_9GENT/1-93	63.5
KLEP840101	1	11	G9I0X3_9GENT/1-93	0.0
KRIW790101	1	11	G9I0X3_9GENT/1-93	5.73
KRIW790102	1	11	G9I0X3_9GENT/1-93	0.28
KYTJ820101	1	11	G9I0X3_9GENT/1-93	-0.6
MITS020101	1	11	G9I0X3_9GENT/1-93	0.0
PONP930101	1	11	G9I0X3_9GENT/1-93	-0.26
RACS820114	1	11	G9I0X3_9GENT/1-93	24.56
RADA880108	1	11	G9I0X3_9GENT/1-93	-0.45
TAKK010101	1	11	G9I0X3_9GENT/1-93	2.8
TAKK010101	1	11	G9I0X3_9GENT/1-93	2.8
VINM940101	1	11	G9I0X3_9GENT/1-93	1.04
WARP780101	1	11	G9I0X3_9GENT/1-93	7.54
WOLR790101	1	11	G9I0X3_9GENT/1-93	0.27
ZIMJ680101	1	11	G9I0X3_9GENT/1-93	0.4
Sequence_size	1	11	CYCM_PETHY/1-32	4.0
BHAR880101	1	11	CYCM_PETHY/1-32	0.43
CASG920101	1	11	CYCM_PETHY/1-32	-0.25
CHAM830107	1	11	CYCM_PETHY/1-32	0.0
CHOP780201	1	11	CYCM_PETHY/1-32	1.09
CHOP780202	1	11	CYCM_PETHY/1-32	0.79
CHOP780203	1	11	CYCM_PETHY/1-32	0.95
CIDH920105	1	11	CYCM_PETHY/1-32	-0.47
DAYM780201	1	11	CYCM_PETHY/1-32	101.0
EISD860102	1	11	CYCM_PETHY/1-32	0.45
FASG760101	1	11	CYCM_PETHY/1-32	113.12
FAUJ880111	1	11	CYCM_PETHY/1-32	0.0
FAUJ880111	1	11	CYCM_PETHY/1-32	0.0
FAUJ880112	1	11	CYCM_PETHY/1-32	0.0
GOLD730101	1	11	CYCM_PETHY/1-32	0.38
GRAR740102	1	11	CYCM_PETHY/1-32	8.65
JANJ780101	1	11	CYCM_PETHY/1-32	34.9
JANJ780102	1	11	CYCM_PETHY/1-32	43.0
JANJ780103	1	11	CYCM_PETHY/1-32	23.5
JOND750101	1	11	CYCM_PETHY/1-32	0.77
JOND920102	1	11	CYCM_PETHY/1-32	88.5
KLEP840101	1	11	CYCM_PETHY/1-32	0.0
KRIW790101	1	11	CYCM_PETHY/1-32	4.85
KRIW790102	1	11	CYCM_PETHY/1-32	0.28
KYTJ820101	1	11	CYCM_PETHY/1-32	0.5
MITS020101	1	11	CYCM_PETHY/1-32	0.0
PONP930101	1	11	CYCM_PETHY/1-32	0.16
RACS820114	1	11	CYCM_PETHY/1-32	18.38
RADA880108	1	11	CYCM_PETHY/1-32	-0.28
TAKK010101	1	11	CYCM_PETHY/1-32	3.7
TAKK010101	1	11	CYCM_PETHY/1-32	3.7
VINM940101	1	11	CYCM_PETHY/1-32	1.02
WARP780101	1	11	CYCM_PETHY/1-32	7.99
WOLR790101	1	11	CYCM_PETHY/1-32	0.27
ZIMJ680101	1	11	CYCM_PETHY/1-32	0.74
Sequence_size	1	11	K3ZBC2_SETIT/1-80	4.0
BHAR880101	1	11	K3ZBC2_SETIT/1-80	0.47
CASG920101	1	11	K3ZBC2_SETIT/1-80	-0.25
CHAM830107	1	11	K3ZBC2_SETIT/1-80	0.0
CHOP780201	1	11	K3ZBC2_SETIT/1-80	0.76
CHOP780202	1	11	K3ZBC2_SETIT/1-80	1.15
CHOP780203	1	11	K3ZBC2_SETIT/1-80	0.97
CIDH920105	1	11	K3ZBC2_SETIT/1-80	-0.79
DAYM780201	1	11	K3ZBC2_SETIT/1-80	71.0
EISD860102	1	11	K3ZBC2_SETIT/1-80	0.83
FASG760101	1	11	K3ZBC2_SETIT/1-80	120.14
FAUJ880111	1	11	K3ZBC2_SETIT/1-80	0.0
FAUJ880111	1	11	K3ZBC2_SETIT/1-80	0.0
FAUJ880112	1	11	K3ZBC2_SETIT/1-80	0.0
GOLD730101	1	11	K3ZBC2_SETIT/1-80	0.52
GRAR740102	1	11	K3ZBC2_SETIT/1-80	8.8
JANJ780101	1	11	K3ZBC2_SETIT/1-80	34.75
JANJ780102	1	11	K3ZBC2_SETIT/1-80	41.0
JANJ780103	1	11	K3ZBC2_SETIT/1-80	21.0
JOND750101	1	11	K3ZBC2_SETIT/1-80	0.09
JOND920102	1	11	K3ZBC2_SETIT/1-80	67.0
KLEP840101	1	11	K3ZBC2_SETIT/1-80	0.0
KRIW790101	1	11	K3ZBC2_SETIT/1-80	5.62
KRIW790102	1	11	K3ZBC2_SETIT/1-80	0.27
KYTJ820101	1	11	K3ZBC2_SETIT/1-80	-0.55
MITS020101	1	11	K3ZBC2_SETIT/1-80	0.0
PONP930101	1	11	K3ZBC2_SETIT/1-80	-0.04
RACS820114	1	11	K3ZBC2_SETIT/1-80	26.38
RADA880108	1	11	K3ZBC2_SETIT/1-80	-0.34
TAKK010101	1	11	K3ZBC2_SETIT/1-80	2.7
TAKK010101	1	11	K3ZBC2_SETIT/1-80	2.7
VINM940101	1	11	K3ZBC2_SETIT/1-80	1.01
WARP780101	1	11	K3ZBC2_SETIT/1-80	7.5
WOLR790101	1	11	K3ZBC2_SETIT/1-80	0.28
ZIMJ680101	1	11	K3ZBC2_SETIT/1-80	0.32
Sequence_size	1	11	K3ZBA6_SETIT/1-83	4.0
BHAR880101	1	11	K3ZBA6_SETIT/1-83	0.47
CASG920101	1	11	K3ZBA6_SETIT/1-83	-0.25
CHAM830107	1	11	K3ZBA6_SETIT/1-83	0.5
CHOP780201	1	11	K3ZBA6_SETIT/1-83	0.76
CHOP780202	1	11	K3ZBA6_SETIT/1-83	0.97
CHOP780203	1	11	K3ZBA6_SETIT/1-83	0.97
CIDH920105	1	11	K3ZBA6_SETIT/1-83	-0.79
DAYM780201	1	11	K3ZBA6_SETIT/1-83	73.0
EISD860102	1	11	K3ZBA6_SETIT/1-83	0.83
FASG760101	1	11	K3ZBA6_SETIT/1-83	120.14
FAUJ880111	1	11	K3ZBA6_SETIT/1-83	0.0
FAUJ880111	1	11	K3ZBA6_SETIT/1-83	0.0
FAUJ880112	1	11	K3ZBA6_SETIT/1-83	0.0
GOLD730101	1	11	K3ZBA6_SETIT/1-83	0.23
GRAR740102	1	11	K3ZBA6_SETIT/1-83	8.8
JANJ780101	1	11	K3ZBA6_SETIT/1-83	34.75
JANJ780102	1	11	K3ZBA6_SETIT/1-83	41.0
JANJ780103	1	11	K3ZBA6_SETIT/1-83	21.0
JOND750101	1	11	K3ZBA6_SETIT/1-83	0.39
JOND920102	1	11	K3ZBA6_SETIT/1-83	63.5
